0,0,1
GO:0102340,0.001881764705882353,0.0010332000000000002
GO:0007229,0.6228702352941176,2.3140636
GO:0007166,0.00029976470588235295,0.0
GO:0047975,0.8898384705882354,0.6735496000000001
GO:0016593,0.010931411764705879,0.0059436
GO:0034968,0.0020915294117647056,0.0011376
GO:0006415,70.897514,69.93675120000002
GO:0045921,0.0010457647058823528,0.0005688
GO:0042791,0.007320352941176466,0.003981599999999997
GO:1903934,0.004183058823529411,0.0022752
GO:0017176,0.006064823529411761,0.0033084000000000004
GO:0030643,57.75019011764706,55.4539404
GO:0032432,0.004183058823529411,0.0022752
GO:0009325,2.3874091764705887,2.6883328000000004
GO:0015046,0.00014988235294117647,0.0
GO:0004803,154.7438517647058,154.6865344
GO:0033229,0.0010457647058823528,0.0005688
GO:0018850,0.033144705882352944,0.000866
GO:0001682,53.090103294117654,53.51757520000001
GO:0031116,0.01254917647058823,0.006825599999999999
GO:0043631,0.0026730588235294108,0.0020664000000000004
GO:0008481,0.0010457647058823528,0.0005688
GO:0033389,0.488023411764706,0.4962848
GO:0102121,0.0499885882352941,0.07199479999999998
GO:0005355,4.6353652941176495,3.3914184
GO:0004078,0.0010457647058823528,0.0005688
GO:0005749,0.005228823529411762,0.0028439999999999997
GO:0034368,0.0010457647058823528,0.0005688
GO:0031303,0.0020915294117647056,0.0011376
GO:0071942,0.0020915294117647056,0.0011376
GO:0052596,0.032879411764705886,0.000866
GO:0106262,0.0020915294117647056,0.0011376
GO:0000290,0.021389058823529407,0.011631599999999999
GO:0009236,508.4539047058822,568.1839168
GO:0015934,494.8232631764706,500.79126879999995
GO:0015846,29.76946552941176,36.0667956
GO:0008796,0.006323411764705881,0.0276796
GO:0043041,4.6941176470588234e-05,0.0002948
GO:0030136,0.004764588235294118,0.0032040000000000003
GO:0000150,182.9791116470588,191.0264804
GO:0030133,0.006064823529411761,0.0033084000000000004
GO:0061672,0.0020915294117647056,0.0011376
GO:1900051,0.0010457647058823528,0.0005688
GO:0103045,33.2547225882353,33.4364028
GO:0005102,0.0011956470588235294,0.0008608
GO:0005615,18.663100941176467,16.257845600000003
GO:0046210,0.002241411764705883,0.0011376
