0,Model_0,Model_1,Model_2,Average
GO:0032440,0.014113076536175623,0.023041916704901397,0.003876114032036322,0.013677035757704447
GO:0018800,0.0049696196953515955,0.007198720549716673,0.0,0.004056113415022756
GO:0016977,0.011961016751927707,0.010667372361007635,0.0035699863526141933,0.008732791821849844
GO:0008092,0.004480534246703278,0.01190025733474359,0.0007696177062374236,0.005716803095894764
GO:0006568,0.004636968795381769,0.005080598230973613,0.0011587465220259437,0.003625437849460442
1.1.1.22,0.0024783631417660185,0.002456406306081741,7.974481658691807e-05,0.0016715047548115593
GO:0016811,0.007971909592736841,0.0016611356958592118,0.028891465819798078,0.012841503702798044
GO:0017065,0.007330325285646409,0.012931765380519194,0.010382371590101549,0.01021482075208905
GO:0052861,0.0069831230451018,0.009500882267076011,0.009922915834101957,0.008802307048759922
GO:0045151,0.0032812672528821467,0.004625915292292125,0.012644438934638975,0.006850540493271082
GO:0016260,0.005050706559587859,0.006056267699252447,0.01109853184585632,0.0074018353682322085
GO:0004122,0.013878769948414608,0.014685475661886643,0.0,0.009521415203433749
4.1.2.-,0.009096105129251198,0.011134807839654122,0.002367470406278795,0.007532794458394706
GO:0102545,0.00497029404679591,0.01255280398746253,0.007892833740323452,0.008471977258193965
GO:0004805,0.004696567465012271,0.007988284419653298,0.004286721918532875,0.005657191267732815
GO:0047605,0.007981779067044545,0.008817844142367363,0.018549236571788322,0.011782953260400075
GO:0016603,0.00545678047386737,0.002517762362376415,0.0010457963089542043,0.0030067797150659967
GO:0008744,0.0036974308362603303,0.007650352681976296,0.0,0.0037825945060788752
GO:0008707,0.004602903549411546,0.012890115468751354,0.004940503542082294,0.007477840853415065
GO:0070290,0.0020033227186549494,0.002042146226664406,0.0011839330326725358,0.0017431339926639638
2.8.3.10,0.007323042686361518,0.0057942525152406355,0.003286441496048848,0.005467912232550334
4.1.1.5,0.006090324759786762,0.01005501478976825,0.0,0.005381779849851671
GO:0009409,0.004002270587519744,3.024950439428175e-05,0.001510013487279707,0.0018475111930645778
GO:0008610,0.007431537761072972,0.012379133041776725,0.014019527390760709,0.01127673273120347
GO:0042121,0.005064585191648845,0.0011997468907273892,0.013984794611702742,0.006749708898026326
GO:0004311,0.006339480537742103,0.006288760930308105,1.2181613742414895e-17,0.004209413822683407
2.1.2.11,0.0024886558991774085,0.0023416163407762158,0.0015640765505016481,0.002131449596818424
GO:0033711,0.0040815205920041574,2.9617287449944734e-18,0.0016688370229390004,0.00191678587164772
GO:0071702,0.004633497073418453,0.0005204611417643245,0.0031422489994193687,0.0027654024048673824
4.1.3.6,0.003648592472488501,0.005615336903196355,0.00789749599556701,0.005720475123750621
GO:0008814,0.003190756331138129,0.003122526228697323,0.015210036026276503,0.0071744395287039854
GO:0006011,0.0024195767892913737,0.0036923353988661638,0.007958488585492121,0.004690133591216553
2.9.1.1,0.0017118925569955617,0.003535024214658357,0.0,0.001748972257217973
4.2.1.-,0.004696525667192351,0.00785339280400264,0.0010445507816005215,0.004531489750931837
GO:0015444,0.008810076959147428,0.01017474345374457,0.02781317658656268,0.01559933233315156
GO:0005992,0.002990945837427771,0.0037165846132635036,0.015247711314231822,0.007318413921641033
GO:0008910,0.006459215066177815,0.01135265293539945,0.020409220136099516,0.012740362712558927
GO:0006536,0.0029100499705011257,0.0025202192358804556,5.233202944264464e-19,0.0018100897354605275
GO:0003979,0.004387222481080159,0.0024427540364411987,0.004330506676899068,0.0037201610648068084
GO:0009385,0.0010870500139724465,0.0,0.000370285298234813,0.00048577843740241986
4.1.1.15,0.002435386002020413,0.0016627250738130534,0.002476149266016376,0.0021914201139499475
4.1.-.-,0.006385583127259741,0.0023255587051627074,0.0,0.0029037139441408163
GO:0001514,0.0018187666228112395,0.002173092252347909,0.008368469382283823,0.004120109419147657
GO:0030412,0.005561729236765399,0.0033821641105622833,0.013467508493959057,0.007470467280428913
2.3.1.157,0.0051209289420944834,0.006508056322690095,0.0018896361462440758,0.004506207137009551
GO:0015171,0.0016649283814514464,0.0025614170152915656,0.0,0.0014087817989143373
2.7.7.23,0.008463147159222535,0.0034465749836707716,0.0008617424242424237,0.00425715485571191
GO:0008453,0.006246597395279867,0.0046252900842218975,0.0007907907907907909,0.0038875594234308516
GO:0008757,0.004628954291525422,0.0034080191278668954,0.010911776211020725,0.006316249876804347
GO:0043866,0.001523828255849594,0.0036043781536770087,3.5502856829887905e-18,0.0017094021365088687
