0,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Average
GO:0102340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0007229,0.0,0.0,0.0,0.0,0.0,0.0010022010138391103,0.0,4.406593273978724e-19,0.0,0.0,0.0,0.0,0.0096336591633875,0.0,0.0,0.0,0.0013882142340258248,0.0,0.0,0.00021957648568813056,0.0006121825448470285
GO:0007166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0047975,0.0,4.837400321581037e-18,0.00020591531406840248,0.0,0.0,0.0,0.0019366197183098613,0.0,0.0,0.0008183393580006227,0.00013558643017880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038695017982295146,0.0003482981309393603
GO:0016593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0034968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041797971809834263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004595155709342559,0.0,0.0,4.387476445162992e-05
GO:0045921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0042791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:1903934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0017176,0.0,0.0,0.0,0.0,0.0,0.00036721814195707196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8360907097853598e-05
GO:0030643,0.0,0.0,0.0,0.0,0.002578386605783868,0.0022980238867970093,0.0,0.0,0.0,0.0,1.6957797781700956e-18,0.0,0.0,6.2637454577356e-18,4.891192346250684e-19,0.00011086787656238956,0.0003017531302270921,0.0,0.0,0.0,0.0002644515749685184
GO:0032432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0009325,0.0,8.308653842411699e-05,0.0,0.0,0.0014700470163372013,0.0025033037600574876,0.0015694142881553113,0.0,0.0007596236777878958,0.0,5.65609871953269e-05,0.0,0.0,0.0006167230631894614,0.0,0.0,0.0,0.0002797082797082767,0.000573839909027149,0.0,0.0003956153759941113
GO:0015046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004803,0.0,0.0008142812402129663,0.0002259879604095291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.599740942374587e-19,0.0,2.3796964054156777e-05,0.0,0.0003809070353909703,7.224866000338116e-05
GO:0033229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.622668288607116e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.811334144303558e-20
GO:0018850,2.725789319681854e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.362894659840927e-19
GO:0001682,0.0,0.0,0.0002247321424429532,0.0,0.0,1.2757253491209296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1874469796708124e-05
GO:0031116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0043631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0008481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0033389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015705674046441343,0.0,0.0,0.0,8.911832968323015e-19,0.0007720078687759463,0.0,0.0,0.0,0.0,0.0004450021543767617,6.870333818085612e-05
GO:0102121,0.0,0.0,0.0,0.0,0.0,0.0,0.0007496784828101345,7.136039270942246e-05,0.0,0.0,0.0,0.0005897052072730157,0.0005365045592392949,0.0,0.00022402597402597396,0.00025907903036856666,0.0,0.0011553612760552684,0.0012444058337282152,0.0,0.0002415060378104946
GO:0005355,0.0,0.0039556005598824035,0.0,0.0,0.0,0.0,0.0,4.958562632766788e-19,0.0,0.0008600970008049062,0.0,0.00026079263977353177,0.0,0.0,0.0,0.0,0.0,9.300827888585844e-19,0.002055713973276901,0.0,0.0003566102086868872
GO:0004078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.334277082988422e-18,0.0,0.0,0.0,0.0,0.0,6.67138541494211e-20
GO:0005749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0034368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0031303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0071942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017248677248677186,0.0,0.0,0.0,0.0,0.0,0.0,8.624338624338592e-06
GO:0052596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0106262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0009236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.859779589976785e-05,0.0,0.00026856337292447086,0.0,0.0,0.0004101442886949351,0.0,0.0,0.0,0.0,0.0,0.0,3.486527287595869e-05
GO:0015934,0.0,0.0,0.0005749898947502973,0.0,0.0,0.0,0.0,0.0,0.0007349645101662235,0.0,0.0008846634048846571,1.8460225434383386e-18,0.0,0.0,0.0,0.0,0.0,0.00047755648191035084,0.0,0.0,0.00013360871458557651
GO:0015846,0.0,0.0,0.0,0.0007010571368321136,0.0,0.0007498101484031742,0.0,0.0,0.0,0.0,0.00037344333323703296,0.0003697222962151882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010970164573437546
GO:0008796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006380419403446578,0.0,0.0,0.0,0.0,0.0,7.358908780903622e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.55815514076847e-05
GO:0043041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0030136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000150,0.0,0.0,0.0,0.0,0.0,0.0,0.00011086804820485902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006037436213631523,0.0,0.0,0.0,3.573058347840057e-05
GO:0030133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0061672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:1900051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0103045,0.0,0.0,0.00042072854803204584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1036427401602293e-05
GO:0005102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0005615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06622490893587e-05,0.0,0.0,0.00011976236870541079,0.0001983153236216115,0.0,0.0001569626099706768,0.0,0.0,0.0,0.0,0.0,0.0,2.728512756935289e-05
GO:0046210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012826964362387287,0.0,0.0,0.0,3.8064789415719636e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.413482181193662e-06
GO:0061911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0010867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0003938,0.0,0.0,0.0003399670284709361,0.0008692407435990072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005119540180086515,0.0,0.0,0.0,0.0,0.0,8.605808950392973e-05
GO:1990838,0.0,0.0,0.0,0.0,0.0,2.48611225443502e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24305612721751e-19
GO:0015293,0.0,0.0,0.0,0.0,0.0,0.00014207697438313346,0.0,0.000262996941896027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639400311126791e-05,2.1073395969521416e-05
GO:0001927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0044260,0.0,0.0,0.0003798835251428374,0.0,0.0008903361344537805,0.0005316951834152982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010364401048540799,0.0,0.0,0.0,0.0001419177473932998
GO:0055105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0016667696684317679,0.00031116241301664175,0.0,0.0,0.0,0.0,0.0,0.0015769830014931538,7.346487184215347e-05,0.0016326481688783403,0.0,0.0016810092290657672,0.0,0.00011915533014101589,0.00035305963414344204
GO:0045159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0015483,0.0,0.0,9.727446980801364e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0672820983352294e-18,1.1185079451241153e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863723490400891e-06
GO:0007091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0050416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0060003,0.0,0.0,5.505011339227954e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.752505669613977e-20
GO:0033750,0.0,0.0,3.89620983473557e-19,0.0,0.0,0.0,0.0,4.925353054700698e-19,0.0,6.840856156442286e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.861506222692956e-19
GO:0060304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9951965617496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9975982808748006e-06
GO:0001015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0005983,0.0,0.0,0.0,0.0,0.0,0.0006018951801933743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023681656421869853,0.0,0.0,0.0,0.0,0.00011420589990844469,0.0004869747899159665,7.19946217118242e-05
GO:0097030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0060548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167157538708497e-18,0.0,0.0,0.0,0.0,0.0,5.835787693542485e-20
GO:0001080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0072545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006979,0.0,0.0,0.0,0.0008547436781197835,0.0,0.0,0.0,0.0,0.0,0.0011255574243398039,0.0006274336228465321,0.0,0.001146678895736745,0.0,4.958562632766791e-19,0.0,0.0,0.0,0.0,0.0,0.00018772068105214325
GO:0050378,0.003668859913892508,0.008162805217168048,0.0018307274687883893,0.004069690118366808,0.0,0.00020463647018592363,0.0063042749374254406,0.002533366663569932,0.0,0.004355758144285423,0.003889154057298352,0.0015445855562306117,0.0,0.0008757033028388457,0.0020800225746130394,0.001202443902572674,0.0,0.0007539882870522086,0.0011620600675375918,0.0016420805225098427,0.002214007860216782
GO:0046889,0.0,0.0,0.0,0.0,0.001765809020518367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.829045102591835e-05
GO:0006631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.756422058680178e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001176708852339453,0.0,5.883544261697274e-05
GO:0015453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0040001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0052934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:1902554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1611734125843117e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.805867062921559e-20
GO:0043529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0034638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:1905184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:1990841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
