0,Model_0,Model_1,Model_2,Average
4.1.2.-,0.005617596785858272,0.014957052846021562,0.010510532233323412,0.010361727288401082
GO:0102545,0.0026470481335837143,0.014304210166350716,0.0,0.005650419433311476
GO:0016977,0.006633768150844253,0.009988580899128845,0.006258782497575402,0.007627043849182833
GO:0015128,0.0019311088402537277,0.004209292888354544,9.210883649952524e-05,0.002077503521702599
GO:0008757,0.0017766899847829899,0.0,0.009573241767111988,0.0037833105839649925
GO:0047419,8.840886151488567e-05,0.0023415758040331376,0.005942953735321802,0.0027909794669566082
GO:0019856,0.0012052046921485979,0.0,0.0,0.00040173489738286593
GO:0036428,0.0018704997167955468,0.009278048228838723,0.00937961511056114,0.006842721018731804
GO:0008453,0.0007726298446822466,0.0,0.0015758584528942218,0.0007828294325254895
GO:0043780,0.00038655525444143273,0.007953449193961834,0.0,0.0027800014828010893
GO:0017065,0.0003241043012073374,0.004707756629903622,0.0,0.0016772869770369863
1.15.1.2,0.004426650381912123,0.0,0.005792293675239385,0.0034063146857171694
GO:0036429,0.0019043570956009481,0.004525296324301418,0.0,0.002143217806634122
2.7.7.9,0.0009210461893553799,0.0,0.0,0.0003070153964517933
GO:0016811,0.011942119949695879,0.0005240574620787542,0.0071428576332778606,0.0065363450150174975
GO:0008788,0.015848380932273448,0.0047903752526571135,0.015841621558103567,0.01216012591434471
2.7.1.51,0.00683144787445839,0.0034769949222541894,0.0,0.003436147598904193
GO:0043412,0.001808041504539557,0.0008607873403376578,0.006264070828433638,0.0029776332244369507
GO:0050462,0.0011868379882870909,0.0006477263016498442,0.005008969476991917,0.0022811779223096173
GO:0019251,0.00040627227369921526,0.0047767510783087745,0.002274353220107722,0.0024857921907052373
GO:0006051,0.0005106717261720857,0.0,0.00460387426052662,0.001704848662232902
GO:0008744,0.003892500457830219,1.7331444525158248e-17,0.00819267635013501,0.0040283922693217485
GO:0009267,0.0,0.0,0.0,0.0
GO:0050605,0.001466532117952657,0.0,0.014502811249008764,0.005323114455653807
GO:0015658,0.0005354850540986617,0.0010920764360404266,0.0015030113234021593,0.0010435242711804157
GO:0071702,0.004342751254598681,0.0,0.00858096195200103,0.004307904402199904
GO:0016855,0.0,0.0,0.002735265015022435,0.0009117550050074783
GO:0008815,0.0036982554876336224,0.0,0.002636153833422357,0.0021114697736853267
GO:0016851,0.0027613336509670215,0.003252174988361265,0.00414553665885777,0.0033863484327286853
GO:0008675,0.0015094868617504026,0.0,0.0034675229229041054,0.0016590032615515027
GO:0008747,0.0007064168470418491,0.0,0.0,0.00023547228234728303
GO:0032440,0.010002002722754387,0.021912175619964856,0.001980567625576765,0.01129824865609867
GO:0006106,0.001017719720368753,0.003640717699809887,0.0033430798286842064,0.0026671724162876157
2.7.8.7,0.002154082534833802,0.004475898897064444,0.006455611977456964,0.00436186446978507
GO:0047669,0.0,0.0,2.8196581132445172e-18,9.398860377481724e-19
1.1.1.408,0.0027920057316062757,0.011069690140589894,0.0,0.004620565290732057
2.1.1.195,0.0012253339872854824,0.004996004481093993,0.0,0.002073779489459825
5.1.3.9,0.0016044048843643743,5.417039536311789e-18,0.008542635184656953,0.0033823466896737778
GO:0003979,0.0023594116281797045,0.0006955105492793606,0.0,0.001018307392486355
GO:0061599,1.4069149871619178e-05,4.4287927327202756e-05,0.0,1.9452359066273977e-05
GO:0004413,0.0017254123745121589,0.0,0.004730070521097428,0.0021518276318698622
GO:0006518,0.0009436562004158381,0.0,0.0,0.00031455206680527936
GO:0006665,0.0017467443208261154,0.007136555868740329,0.0026661877206444378,0.0038498293034036277
GO:0008092,0.003715797790993233,0.010329396912137623,0.00035453634705970614,0.004799910350063521
1.8.4.10,0.0007079715874610852,0.0,0.0016286469874607094,0.0007788728583072649
GO:0008706,0.0003670384399551065,0.0047104220174460235,0.0,0.0016924868191337099
6.3.2.2,0.005402891822778746,0.004709916302782025,0.008616297441332688,0.0062430351889644865
GO:0018800,0.0018913083662440019,0.0,0.0,0.0006304361220813339
GO:0044260,0.0012204036939613703,0.0,0.0017531331825526813,0.0009911789588380171
GO:0004122,0.009249098342355508,0.013061639271972235,0.009498320746058905,0.010603019453462216
GO:0005992,0.0,0.0,0.0,0.0
GO:0042242,3.853530098907718e-18,0.0,0.0,1.2845100329692393e-18
GO:0050580,0.0025729924446867944,0.00941237945391482,0.004535653394845055,0.005507008431148889
GO:0004357,0.0047628241718207665,0.0082750200468851,0.005113888390498498,0.006050577536401455
GO:0016260,0.0005586247491344167,0.006737631394330916,0.0,0.002432085381155111
GO:0003983,0.003973820255621198,0.0,0.0,0.0013246067518737326
GO:0004038,0.004470633730057757,0.0006677511506110134,0.0006066688531071675,0.0019150179112586462
GO:0015079,0.001830782860674156,0.0,0.0,0.000610260953558052
GO:0008962,0.002351083267519407,0.0030058843940419006,0.001633833504598114,0.002330267055386474
GO:0019439,0.0033239977432082085,0.003007013773777446,0.003707255706631778,0.0033460890745391444
GO:0047631,0.007724214691832278,0.0,0.0014134667616602014,0.0030458938178308265
GO:0043130,0.0069599633026588064,0.010863079947099962,0.0005739015071554705,0.0061323149189714135
GO:0015976,0.0008342515088227093,0.0,0.0,0.0002780838362742364
4.2.1.10,5.323637817298085e-18,0.0,0.0,1.7745459390993614e-18
GO:0050243,0.0038388781862749967,0.006075495867520279,0.0022944581916025625,0.004069610748465946
GO:0006555,0.0035015390723022793,0.005368131621707841,0.0006065861742946542,0.0031587522894349247
5.3.1.25,0.0015466785946036726,0.0,0.0,0.0005155595315345575
GO:0047330,0.0011431221869944662,0.0066313468361371706,0.003473395158985393,0.0037492880607056765
2.1.1.148,0.00244656438252497,0.0,0.0,0.0008155214608416567
1.3.1.9,0.0009668706048143275,0.0012848313050093996,0.000833417622376951,0.0010283731774002262
7.1.1.1,0.002187751537319495,0.002798053692550762,0.006750998624132147,0.003912267951334134
GO:0004348,0.0007650273224043723,0.0,0.0,0.00025500910746812413
GO:0004805,0.0031607629314417724,0.0024491237286052704,0.0,0.001869962220015681
GO:0047115,0.0046754753082667985,0.004945516064528159,0.0010637187673847943,0.003561570046726584
2.1.3.2,0.001440466525797694,0.0,0.0,0.0004801555085992314
