0,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Average
GO:0102340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031547800081102784,0.0,0.0,0.0,0.0,0.0,1.5773900040551392e-05
GO:0007229,0.0008325838165926038,0.0,0.0,0.0,0.0,0.0001325221922594463,0.0,0.0,0.0,3.560184157174913e-05,0.0,0.00031755141080822507,5.025974921305045e-19,0.00030709046155567344,0.0,0.0,0.0,0.0,0.0,0.0,8.12674861393849e-05
GO:0007166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0047975,0.0005451062998832501,0.0,0.0,0.0,0.0,0.0,0.00011038252132274296,0.0,0.0,0.0005418476734863705,0.0,0.0,0.0,0.0,0.0,0.0,0.0010273786407766984,0.0,0.0,0.0,0.00011123575677345311
GO:0016593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002505674746620416,0.0,0.0,1.1904489308335001e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252837373310214e-05
GO:0034968,0.0,0.0,4.028379028379028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014189514189514e-06
GO:0006415,0.0,0.0,0.0003726318257080664,0.0,0.0,0.0,6.725436633370963e-05,0.0,0.0,0.0,0.0,0.0007660756896436884,0.000279697325233026,2.714665364165118e-19,0.0,0.0,0.0,0.0,0.0,0.0,7.428296034592453e-05
GO:0045921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0042791,0.0,0.0,1.3016798523411261e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508399261705631e-21
GO:1903934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.781566134199571e-20,0.0,0.0,0.0,0.0,0.0,0.0,4.390783067099786e-21
GO:0017176,0.0,0.0,0.0,0.0,0.0,3.496809774359645e-19,0.0,1.6505078405618625e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000944089989135e-19
GO:0030643,0.0,0.0,0.0003881323720799756,0.0,0.0,1.7240526115582267e-05,0.0,0.0005395931538485894,0.0,0.0003179880976567112,0.0,9.671717171717135e-05,0.0,0.00024010364356966815,0.0,3.4116607199454226e-18,0.0,0.0,0.0,0.0,7.998874824938508e-05
GO:0032432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.955678641467988e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.977839320733994e-20
GO:0009325,0.0,0.0,9.187675070027993e-05,0.0,0.0,0.00014549408030953463,0.0,5.467055379832736e-19,0.0,0.0,0.0,0.0007479028697571726,0.0,0.0005209508452786359,0.00013351909903634032,0.005546673461453484,0.0,0.0,0.0,0.0,0.0003593208553267724
GO:0015046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005574946674423117,0.0,0.00038758452174663923,0.00011350775702856757,0.0,0.0,0.0001559872315585987,0.0,0.0,6.0728708888805856e-05
GO:0033229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525682783050056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2262841391525027e-06
GO:0018850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0001682,0.0,2.7410568408727682e-05,0.0002208522098056983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004514262091773464,0.0,0.0,0.0,0.0,0.0,1.9689758413592386e-05,0.0,0.0,3.596893729026824e-05
GO:0031116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0043631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.870734337725062e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.935367168862531e-20
GO:0008481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0033389,0.0,1.8771433234769798e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6302139915305265e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0200823613150163e-19
GO:0102121,1.01329879231661e-18,0.0,0.0,0.0,0.0,0.00011355477891045483,9.671516715853937e-05,0.0008989410197068516,0.0,0.0,0.001778766183508262,0.0,0.0005184310846028602,0.00027095027710729203,0.0,0.0,0.0,0.0,0.0,0.0,0.00018386792554971306
GO:0005355,0.0,0.000859787421831042,0.0,0.0,0.0,0.00015558572270173957,0.0,0.0,0.0,4.533124753282392e-06,0.004007518796992476,0.0003613207547169807,0.0,0.0003877946513203027,0.005845810641541732,0.0,0.0,0.00010448142272748787,0.0,0.0,0.0005863416268292521
GO:0004078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6328114900139074e-18,4.22479794215204e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.5276456421145558e-19
GO:0005749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0034368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0031303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0071942,0.0,0.0,1.318211663156025e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5910583157801245e-21
GO:0052596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0106262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.751736936726613e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8758684683633064e-20
GO:0000290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0009236,0.00037893765651772623,0.0,0.0003361344537815139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007799834494299112,0.0,0.0,0.0,1.0827207593476094e-17,0.0,0.0,0.0,0.0,7.475277798645811e-05
GO:0015934,0.0,0.0,0.0004335414808206953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004043543447703663,0.0,0.0,4.189479127955308e-05
GO:0015846,0.0,0.0,0.0001039065268599777,0.0,0.0,0.0,0.0,0.0,0.0,0.0005729517179588476,0.0,0.0,0.0,0.0001248144775356174,0.0,0.0,0.0,0.0,0.0,0.0,4.008363611772213e-05
GO:0008796,0.0,0.0,0.0,0.0,0.0,0.00015432044926948113,0.0,0.0,0.0,0.0,0.0,0.0015956188602722378,0.0006417624521072796,0.00041698919507783896,0.0,0.0,0.0,0.0,0.0,0.0,0.00014043454783634187
GO:0043041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0030136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000150,0.0,0.0,0.0001393074810796324,0.0,0.0,0.0,0.0,4.457972452725621e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021469383133006958,0.0,0.0,0.0,1.7700065620485323e-05
GO:0030133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0061672,0.0,0.0,1.3796684685261762e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898342342630881e-21
GO:1900051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0103045,0.0,0.0,4.454664832023316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00018976457332621645,0.0,0.0,0.0,8.220415537488693e-05,0.0,0.0,0.0,0.00031585220436681995,0.0,0.0,3.161837906940782e-05
