0,Model_0,Model_1,Model_2,Average
GO:0009378,0.0001435200946050059,5.2644617862009175e-05,0.0,6.538823748900503e-05
GO:1990328,0.0,0.0,0.0,0.0
GO:0046316,0.0,2.8985662461576817e-05,0.0,9.661887487192273e-06
GO:0000118,0.0,0.0,0.0,0.0
GO:0008526,0.0,0.0,0.0,0.0
GO:0008787,0.0,0.00031354359925788485,0.0,0.00010451453308596161
GO:0031578,0.0,0.0,0.0,0.0
GO:0071788,0.0,0.0,0.0,0.0
GO:0008935,0.0,0.0,0.00015824915824915882,5.274971941638627e-05
GO:0006493,0.00010913307142458643,0.0,0.0003513016315014303,0.00015347823430867223
GO:0070056,0.0,0.0,0.0,0.0
GO:0050140,0.0002772202333892097,0.0004431577885108339,8.041926447998552e-05,0.00026693242879334306
GO:0070025,0.0,0.0,0.0,0.0
GO:0050343,0.0,0.0,0.0005396063983321967,0.00017986879944406557
GO:0006067,0.0,0.0,0.0,0.0
GO:0106029,0.0,9.153198843258029e-05,0.00014547811236448988,7.900336693235673e-05
GO:0052692,0.00029759051240940226,0.0,0.0004017117824087199,0.00023310076493937405
GO:0016120,0.0,0.0,0.0,0.0
GO:0000121,0.0,0.0,0.0,0.0
GO:1905117,0.0,0.0,0.0,0.0
GO:1901799,0.0,0.0,0.0,0.0
GO:0018729,0.0,0.00015326469916256166,0.0014066005466228798,0.0005199550819284805
GO:0000821,0.0,0.0,0.0,0.0
GO:0004133,6.580824602307873e-20,0.0,0.0003350153620770341,0.00011167178735901137
GO:0006646,0.0003348292263456293,4.475267908857569e-06,0.0,0.00011310149808482896
GO:0003884,0.0,6.381726423030529e-19,0.0,2.1272421410101765e-19
GO:0000922,0.0,0.0,0.0,0.0
GO:0046208,0.0,0.0,0.0,0.0
GO:0052832,0.0,0.0,0.0,0.0
GO:0006879,0.0,0.0,0.0004669527634877652,0.00015565092116258842
GO:0071453,0.0,0.0,0.0,0.0
GO:0015891,0.0003403366404195964,0.0,0.0,0.00011344554680653214
GO:0031468,0.0,0.0,0.0,0.0
GO:0009390,0.0,0.0,0.0,0.0
GO:0015140,0.0,0.0,0.0,0.0
GO:0055130,0.0005289885633316968,0.0023628073635766854,0.00048665088507545296,0.001126148937327945
GO:0006213,0.00010205627024958016,0.0005693369250887304,0.0005387654843158918,0.00040338622655140084
GO:0004530,0.0,0.0,0.0,0.0
GO:0008933,0.0,0.0,0.0,0.0
GO:0051026,0.0,0.0,0.0,0.0
GO:0019062,0.00031071428571428775,0.00018971017199515466,0.0003504588418176493,0.00028362776650903056
GO:0004252,0.0,0.0,3.575196875647354e-20,1.1917322918824514e-20
GO:0034628,0.0,0.0,0.0,0.0
GO:1904669,0.0,0.0,0.0,0.0
GO:0016297,0.00024273869892997517,0.00037773238616075423,0.0,0.00020682369503024315
GO:0052665,4.626315207381937e-05,0.0,0.00015698838606327515,6.775051271236484e-05
GO:0033699,0.0,0.0,0.0,0.0
GO:0030123,0.0,0.0,0.0,0.0
GO:1901682,0.0,0.0,0.0,0.0
GO:0007062,0.0,0.00011388577058706752,0.0006026078704325762,0.00023883121367321457
GO:1902208,0.0,0.00034810126582278487,0.000185640185640185,0.0001779138171543233
GO:0000900,0.0,0.0,0.0,0.0
GO:0045002,0.0,0.0,2.7549247807238615e-19,9.183082602412871e-20
GO:0051058,0.0,0.0,0.0,0.0
GO:0009313,3.652357654280872e-19,5.6000214246220516e-05,0.0,1.8666738082073626e-05
GO:0000210,0.00015535714285714287,0.00030629303691905653,0.0003654052831042466,0.00027568515429348203
GO:0000019,0.0,0.0,0.0,0.0
GO:1904377,0.0,0.0,0.0,0.0
GO:0000277,0.0,0.0,0.0,0.0
GO:0005793,0.0,0.0,1.0236838270256702e-19,3.4122794234189006e-20
GO:0051957,0.0,0.0,0.0,0.0
GO:0070651,0.0,0.0,0.0,0.0
GO:0030490,0.0,0.0,8.708112874779609e-05,2.902704291593203e-05
GO:1990877,0.0,0.0,0.0,0.0
GO:0052903,0.0,0.0,2.9605947323337487e-19,9.868649107779162e-20
GO:1900233,0.0,0.0,0.0,0.0
GO:0030788,0.0001486218776916447,7.709750566893425e-05,0.0001984790055861741,0.000141399462982251
GO:0032585,0.0,0.0,0.0,0.0
GO:0019404,0.0,0.0,0.00017544292516030174,5.848097505343391e-05
GO:0000393,0.0,0.0,0.0,0.0
GO:0006998,2.8612479575994513e-19,0.0,4.04701027689785e-19,2.302752744832434e-19
GO:0016920,0.0002475785084480757,6.927370353786628e-05,0.0008837457436115745,0.00040019931853250545
GO:0036055,0.0005863118728154242,0.00042841024884888453,7.004606491602569e-19,0.00033824070722143643
GO:0031333,0.0,0.0,3.2562151653201107e-19,1.0854050551067036e-19
GO:0160013,0.00010413721150189657,0.0,0.0,3.4712403833965524e-05
GO:0044804,0.0,0.0,0.0,0.0
GO:0000480,0.0,0.0,0.0,0.0
GO:0047443,0.0,0.00023725195934611322,0.0002016433543472556,0.00014629843789778962
GO:0003973,0.0,0.0004283396004829248,7.86115133472192e-05,0.00016898370461004798
GO:0006896,0.0,0.0,0.0,0.0
GO:0032014,0.0,0.0,0.0,0.0
GO:0070395,5.859664738169406e-05,0.0001884155211011634,0.0010208395575335852,0.0004226172420054809
GO:0004396,0.00031250668494383965,0.0,0.00015909090909090886,0.00015719919801158284
GO:0043773,0.0,0.0001675743611227483,0.00013248730964466986,0.00010002055692247273
GO:0000123,1.2332571938456956e-18,0.0,0.0,4.110857312818985e-19
GO:0050129,0.0,0.0,0.0,0.0
GO:0065004,0.0,0.0,0.0,0.0
GO:0008047,0.0007976609467940597,0.0,0.0,0.00026588698226468654
GO:0019239,0.00023084339732258672,0.00020379473043927472,0.00023126289579181313,0.00022196700785122485
GO:0017038,1.2764130258180055e-19,0.00020184397314794647,0.0,6.728132438264887e-05
GO:0004813,0.00035922009551328326,0.0,0.0,0.00011974003183776108
GO:0017061,0.00021497362990139892,2.241353765064014e-06,0.0,7.240499455548764e-05
GO:0006826,0.0,0.0,0.0,0.0
GO:0008987,1.7880355059708093e-18,0.00040680739244682343,0.0,0.00013560246414894174
GO:0006227,0.0,0.0,0.00036658004904351787,0.00012219334968117262
GO:0030688,0.0,0.0,0.0,0.0
GO:1990426,0.0,0.0,0.0,0.0
GO:0070298,0.0,3.1570313462857285e-05,0.00016910670946527822,6.689234097604516e-05
