0,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Average
GO:0102340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0007229,0.00033513991417113845,0.0,0.0,0.0,0.0,0.0005943866458065424,0.00045078481445742,0.0,0.0,0.0,0.0011772052961121068,2.2337227951815093e-19,0.0008697843792769685,0.0,0.0,0.0002416025855081068,0.0,0.00043236519684060093,0.0003851444353159967,0.0007340371102158212,0.0002610225188852351
GO:0007166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0047975,2.9653447659878614e-05,0.0,0.0,0.0,0.0,0.0006296967920766987,0.0005153534894976457,0.0,0.0,0.0003309996455157742,0.0,0.00010797718828681528,0.0026719115365127287,0.0030616165817659593,0.0,1.0864014113934437e-05,0.0,0.00021148825065274248,0.0,0.00022773329082757845,0.0003898647118454878
GO:0016593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0034968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006415,9.099804197166709e-19,0.0,0.0,0.0,0.0,0.000423882856720077,0.0,0.0,0.0,0.0,0.0,2.2523999472279685e-19,0.0,0.0,0.0,1.1553787863917775e-18,0.0,0.00022385825363279685,0.0,0.0,3.238705551764381e-05
GO:0045921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5325110778827607e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.480982137147476e-19,1.140304645798754e-19
GO:0042791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:1903934,0.0,0.0,0.0,0.0,0.0,0.0,3.6925026043621334e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8462513021810667e-20
