0,Model_0,Model_1,Model_2,Average
GO:0009378,0.0001063572637176699,0.0,0.0,3.5452421239223304e-05
GO:1990328,1.007374307872311e-18,0.0,0.0,3.35791435957437e-19
GO:0046316,0.0,0.000621727898822644,0.00022922804086239005,0.0002836519798950113
GO:0000118,0.0,0.0,0.0,0.0
GO:0008526,5.3404017857143185e-05,0.0,0.0,1.7801339285714396e-05
GO:0008787,0.00042954150414838035,0.001771370860470319,0.00022401659233007467,0.0008083096523162581
GO:0031578,0.0,0.0,0.0,0.0
GO:0071788,0.0,0.0,0.0,0.0
GO:0008935,0.0,0.0,0.0004977101922154104,0.0001659033974051368
GO:0006493,0.00022250599137531253,0.0,0.0,7.416866379177084e-05
GO:0070056,0.0,0.0,0.0,0.0
GO:0050140,0.0001679640188144523,0.0,0.0006484287158052836,0.00027213091153991195
GO:0070025,0.0,0.0,0.0,0.0
GO:0050343,0.0,0.0,0.0,0.0
GO:0006067,1.783887387511612e-19,0.0,0.0,5.946291291705373e-20
GO:0106029,1.6508218176615873e-19,0.0,0.0,5.502739392205291e-20
GO:0052692,0.00018755858460189786,0.0,0.0005005668756768129,0.0002293751534262369
GO:0016120,0.0,0.0,0.0,0.0
GO:0000121,0.0,0.0,0.0,0.0
GO:1905117,0.0,0.0,0.0,0.0
GO:1901799,0.0,0.0,0.0,0.0
GO:0018729,0.0005667799823411934,0.0004802327911443993,0.0,0.0003490042578285309
GO:0000821,0.0,0.0,0.0,0.0
GO:0004133,4.749879749879742e-05,0.0001370835299602355,0.0,6.152744248634431e-05
GO:0006646,0.00032002404327422966,0.0,0.0010729775976070755,0.00046433388029376837
GO:0003884,0.0,0.00025987315910534943,0.0,8.662438636844981e-05
GO:0000922,0.0,0.0,0.0,0.0
GO:0046208,0.0,0.0,0.0,0.0
GO:0052832,0.0001555387501636102,0.0,0.0,5.184625005453673e-05
GO:0006879,0.0005963980342584441,0.0,0.0010048554242620298,0.000533751152840158
GO:0071453,0.0,0.0,0.0,0.0
GO:0015891,1.5354975305565002e-19,0.0,0.0,5.118325101855001e-20
GO:0031468,0.0,0.0,0.0,0.0
GO:0009390,0.00012560551167746666,0.0,0.0,4.1868503892488885e-05
GO:0015140,0.0,0.0,0.0,0.0
GO:0055130,0.0,0.0,0.0,0.0
GO:0006213,0.0010220018832178064,0.0,9.757360379434308e-05,0.00037319182900404985
GO:0004530,0.0,0.0,0.0,0.0
GO:0008933,0.0,0.0,0.0,0.0
GO:0051026,0.0,0.0,0.0,0.0
GO:0019062,0.00024954158682935176,0.0,0.00028843416728320954,0.00017932525137085375
GO:0004252,0.0,0.0,0.0,0.0
GO:0034628,0.0,1.509063158089307e-19,0.0,5.030210526964357e-20
GO:1904669,0.0,0.0,0.0,0.0
GO:0016297,0.0011801770795334997,0.0003059883871901261,0.0,0.0004953884889078753
GO:0052665,0.0010008128910329438,0.0,0.0006899293208087512,0.000563580737280565
GO:0033699,0.0,0.0,0.0,0.0
GO:0030123,3.9484947613847286e-19,0.0,0.0,1.3161649204615763e-19
GO:1901682,0.0,0.0,0.0,0.0
GO:0007062,0.0,0.0,0.0009472365025046763,0.0003157455008348921
GO:1902208,0.0002480104360108654,0.0,0.0,8.267014533695512e-05
GO:0000900,0.0,0.0,0.0,0.0
GO:0045002,5.264659681846301e-20,0.0003633630712055052,2.2301733622015076e-18,0.00012112102373516917
GO:0051058,0.0,0.0,0.0,0.0
GO:0009313,0.0,0.0,0.0,0.0
GO:0000210,5.174813394153021e-05,0.0,0.0,1.724937798051007e-05
GO:0000019,0.0,0.0,0.0,0.0
GO:1904377,0.0,0.0,0.0,0.0
GO:0000277,0.0,2.614411940370879e-18,0.0,8.71470646790293e-19
GO:0005793,0.0,0.0,0.0,0.0
GO:0051957,6.895022545891296e-20,0.0,0.0,2.298340848630432e-20
GO:0070651,0.0,0.0,0.0,0.0
GO:0030490,0.0003016751569081387,0.0008151294075123884,0.0,0.00037226818814017573
GO:1990877,0.0,0.0,0.0,0.0
GO:0052903,0.0,0.0,0.0,0.0
GO:1900233,0.0,0.0,0.0,0.0
GO:0030788,5.192969518190765e-05,0.0005334563118057011,0.0,0.00019512866899586959
GO:0032585,0.0,0.0,0.0,0.0
GO:0019404,0.0,0.0,0.0,0.0
GO:0000393,0.0,0.0,0.0,0.0
GO:0006998,0.0,0.0,0.0,0.0
GO:0016920,5.233113653624735e-05,0.0,0.0003002036224075269,0.00011751158631459142
GO:0036055,0.0,9.679404333179307e-06,0.0,3.226468111059769e-06
GO:0031333,0.0,0.0,0.0,0.0
GO:0160013,0.0003718251440491242,0.0001865749149115825,0.0,0.00018613335298690221
GO:0044804,0.0,0.0,0.0,0.0
GO:0000480,0.0,0.0,0.0,0.0
GO:0047443,0.0,0.0,0.0,0.0
GO:0003973,0.0,0.0,0.00029803858110421985,9.934619370140662e-05
GO:0006896,0.0,0.0,0.0,0.0
GO:0032014,0.0,2.523471627736236e-18,0.0,8.41157209245412e-19
GO:0070395,4.69619666048238e-05,0.0,1.3085846725706733e-05,2.0015937776843512e-05
GO:0004396,0.0001879792413817401,0.0,0.0014585196388598233,0.0005488329600805211
GO:0043773,0.000849273523013885,0.0017494862033175542,0.0,0.0008662532421104798
GO:0000123,0.0,0.0,0.0,0.0
GO:0050129,7.883399815297886e-19,0.0,0.0,2.627799938432629e-19
GO:0065004,0.0,0.0,0.0,0.0
GO:0008047,9.823400306072475e-05,0.0,6.419673582741483e-05,5.414357962937986e-05
GO:0019239,0.0,0.0,0.0,0.0
GO:0017038,0.00019988675540741216,0.0,0.0,6.662891846913739e-05
GO:0004813,0.00033670482476425137,0.0,0.0,0.00011223494158808378
GO:0017061,0.0,0.0,0.0,0.0
GO:0006826,0.00011455338671345607,0.0,0.0,3.818446223781869e-05
GO:0008987,0.0,0.0,0.0010490357507008518,0.0003496785835669506
GO:0006227,0.0,0.0,0.0,0.0
GO:0030688,0.0,0.0,0.0,0.0
GO:1990426,0.0,0.0,0.0,0.0
GO:0070298,0.0006017751347659342,0.0,0.0,0.00020059171158864474
GO:0005881,0.0,0.0,0.0,0.0
GO:0046872,0.0,0.0,0.0,0.0
GO:0004040,5.2032989274401e-19,0.0,0.00044943120091999166,0.00014981040030666407
