0,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Average
GO:0102340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0007229,0.00016483516483516448,0.0,0.0,0.0,0.00039851418169294724,0.0002668577668577668,0.0,0.00028064243448858845,0.0,0.0,0.0,0.0,0.0,1.4533828686002032e-19,0.0,5.36570207429419e-05,0.0,0.0,0.0,0.0,5.8225328430870444e-05
GO:0007166,0.0,0.0,0.0,0.0,0.0,2.5817134525038044e-19,9.458664788228034e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02018912036592e-20
GO:0047975,0.0,0.0,0.0,0.0,0.0,0.0003196221739961911,3.0476710479906225e-19,3.4374976848750516e-05,0.0011007193771048794,0.0,0.0,0.00031093906093906075,0.0,0.0,0.0,0.00018175670564726703,0.0,0.00011289598419629449,0.0,0.0,0.00010301541393662218
GO:0016593,2.1943231545532465e-19,0.0,0.0,0.0,0.0,3.32599120457697e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.760157179565108e-20
GO:0034968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15771441379419e-05,0.0,0.0,4.5788572068970954e-06
GO:0006415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001736652248028721,0.0,0.0,0.0,7.054673721340387e-05,0.0,0.0005816853466199669,0.0017784368120729868,0.0003040967031536244,0.0,0.0,0.00014542154119314272
GO:0045921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0042791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:1903934,8.791780946364323e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.395890473182162e-20
