0,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Average
GO:0102340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.581030544010905e-19,0.0,0.0,0.0,1.4924612002350014e-19,0.0,0.0,0.0,0.0,3.036745872122953e-20
GO:0007229,0.0003992103817694425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003969243667649737,0.0,0.0,0.0,0.0031724840644598955,0.0,0.0,0.0,0.0,0.000916973016485521,0.00024427959147399166
GO:0007166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0047975,0.0,8.963916355377685e-05,0.0,0.0,0.0004548300118638176,0.0007258745578478346,0.0,0.0002083243869408151,0.002072340311899167,0.0,0.0,0.0,0.0,0.0012716649864105585,0.0030956172451470894,0.0,0.0,0.0,0.0,0.0,0.000395914533183153
GO:0016593,0.0,0.00012733050276532112,0.0,0.0,0.0,0.0,0.0,0.00030945844485672115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1839447381102114e-05
GO:0034968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006415,0.0,0.0005109799939946615,0.0,0.0031884526180269907,6.75289531311339e-05,0.0,0.0,9.575342522744945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2088804564705502e-06,0.0,0.0,0.0,0.0,0.00019329619354183528
GO:0045921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0042791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8507871481458855e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.253935740729428e-21
GO:1903934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.518768010781389e-18,0.0,0.0,1.7593840053906947e-19
GO:0017176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0030643,0.0,0.0005074571341146155,0.0,0.0,6.85476733230304e-05,0.0,0.0,0.0,0.0,0.0029851062029279778,0.0,0.0,0.0,0.00026615839860377304,0.0,0.0,0.0,0.0,0.0,0.0,0.00019136347044846984
GO:0032432,0.0,0.0,0.0,0.0,0.0,1.6705803768070417e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.352901884035209e-20
GO:0009325,0.0,0.00021665841796853546,0.0,0.002756685760282881,0.0002955843853192729,0.0004732853334219452,0.002119032848648069,0.00011090738379656126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007033085240170535,0.0,0.0,0.00016940581891272482,0.0003422434236183522
GO:0015046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004803,0.0,0.00017503287937151648,0.0,0.0,0.0,0.0,0.0003506102861174655,0.00021971933337056076,0.0,0.0,8.547668416641194e-06,0.0,0.0,0.0,0.0,2.286543947268216e-05,0.0,0.0,0.0,0.0,3.88387803374433e-05
GO:0033229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0018850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011186930460781318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.593465230390659e-06
GO:0001682,0.0,6.930627404165103e-05,0.0,0.0,0.0,0.0,0.0,0.00043585712859748487,0.0,0.0,0.0,0.0,0.0,0.00039748357857944696,0.0,0.0,0.0,0.0,0.0,0.00010490394337714848,5.037754622978657e-05
GO:0031116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0043631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0008481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0033389,0.0,0.0004191902247442294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011693434770357839,0.0,0.0,0.0,2.680622862239039e-05
GO:0102121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033355578872922004,0.0,0.0,0.0001549968120676081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4427630039841406e-05
GO:0005355,0.0,0.00024631963317529296,0.0,0.0,0.0013782974829472322,0.00452376363866715,0.0,0.0011058988079112005,0.0,0.00035825199645075147,0.0011509545367504826,0.0,3.1533599261191583e-18,5.6224899598386326e-06,0.0,0.0017324690800243992,0.0012859491718430962,0.0,0.0,0.0008037187518530223,0.0006295622794791235
GO:0004078,0.0,0.0,0.0,6.529261026186283e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264630513093142e-19
GO:0005749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0034368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0031303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0071942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0052596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0106262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011655571319436852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827785659718426e-06
GO:0009236,0.0005315456835568417,0.0,0.0,0.0,0.0,0.0,0.0,0.00031546421923153955,0.0,0.0,0.0017101769467820515,0.0,0.0,0.0,0.004765491535952786,0.0004289416766283275,4.81489696817963e-19,0.0,0.0,0.0017600341391615418,0.00047558271006565444
GO:0015934,0.0,0.0,0.0,0.0,0.0,3.0525690907463203e-18,0.0,0.0002931793345408848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4658966727044393e-05
GO:0015846,0.00245862875028368,0.0007384662581303126,0.0,0.0,0.0,0.004197384268460979,6.158021055959515e-05,0.0009351006708254793,0.0,0.00127719962157049,0.0008819934532139588,0.0,0.0036865715380626964,0.0,0.0,0.0026823745365148134,0.0,0.0,0.0,0.0019284784829787427,0.0009423888895300373
GO:0008796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003381998439677769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6909992198388845e-05
GO:0043041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0030136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000150,0.0015343765581173035,0.0005942385948363871,0.0,0.0,0.00035631412379884026,0.0,0.0,1.200230444245335e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003051479420965349,0.0,0.0,0.0,0.0,0.00014010397616457597
GO:0030133,0.0,0.0,0.0,0.0,6.386959382821469e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1934796914107346e-20
GO:0061672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.170493176496621e-19,0.0,0.0,0.0,0.0,4.585246588248311e-20
GO:1900051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0103045,0.0,0.0003926285458408141,0.003101478828675541,0.0,6.998985575597466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008437732349059165,0.0,0.00022008967667197594,0.0,0.0,0.0,0.0,0.0002313980070925111
GO:0005102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.010656122038963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5053280610194814e-06
GO:0005615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029650472776238823,0.0,0.0,0.0006634180616804982,0.0,0.0,0.0,0.0,0.00029708464675953696,0.0,0.0,0.0,0.0006151752437093412,9.360913399558823e-05
GO:0046210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0061911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
