0,Model_0,Model_1,Model_2,Average
GO:0031176,0.0,0.0,0.0,0.0
GO:0045740,0.0,0.0,0.0,0.0
GO:1902394,0.0,9.214714194901779e-19,0.0,3.071571398300593e-19
GO:0004760,0.0,0.00014364368326528527,0.0,4.788122775509509e-05
GO:0004592,0.0,0.00041519739419776483,0.0006551425092227747,0.00035677996780684654
GO:0009399,0.0,1.1751229675305082e-05,2.659785641882725e-19,3.917076558435116e-06
GO:0034728,0.0,0.0,0.0,0.0
GO:0046358,0.0,6.14784311874393e-05,0.0,2.04928103958131e-05
GO:0006307,0.0009108020987741452,0.00010108517912888397,0.0,0.0003372957593010097
GO:0015254,0.0,0.0,0.0,0.0
GO:0000390,0.0,0.0,0.0,0.0
GO:0000153,0.0,0.0,1.7003283922360121e-19,5.667761307453374e-20
GO:0070626,0.0002871579871150214,0.00012675254911279687,0.0,0.0001379701787426061
GO:0003785,0.0,0.0,0.0,0.0
GO:0106158,0.0,0.0,0.0,0.0
GO:0004751,0.0,0.0,0.0,0.0
GO:0004491,0.0,0.0,0.0012987244367711763,0.0004329081455903921
GO:0051321,0.0,0.0,0.0,0.0
GO:0019634,0.0,0.000132136379869334,0.0,4.4045459956444666e-05
GO:0009236,0.000540621183257043,0.0,0.00018774703557312273,0.0002427894062767219
GO:0005677,0.0,0.0,0.0,0.0
GO:0031370,0.0,0.0,0.0,0.0
GO:0052742,0.0,0.0,0.0,0.0
GO:0046688,0.0,0.0,0.0,0.0
GO:0006379,0.0,0.0,0.0,0.0
GO:0043625,0.0,0.0,0.0,0.0
GO:0006955,0.0,0.0,0.0,0.0
GO:0102148,0.0,0.0004044961887359993,0.001492408499673812,0.0006323015628032705
GO:0090352,0.0,0.0,0.0,0.0
GO:0034515,0.0,0.0,0.0002137485156353089,7.124950521176963e-05
GO:0005576,0.0,0.0,0.0,0.0
GO:0004773,0.0,0.0,0.0,0.0
GO:0016094,0.0,0.0,0.0,0.0
GO:0016600,0.0,0.0,0.0,0.0
GO:0046464,0.0,0.0,0.0,0.0
GO:0006529,0.0,0.0,0.00024651024651024583,8.217008217008194e-05
GO:0000938,0.0,0.0,0.0,0.0
GO:0097036,0.0,0.0,0.0,0.0
GO:0047343,0.0,0.0008230211602184718,0.0,0.0002743403867394906
GO:0006935,0.0,0.0005061130728377225,0.0,0.00016870435761257417
GO:0008300,0.0,0.0,0.0,0.0
GO:0008963,0.0,1.292219870060848e-05,0.0,4.307399566869494e-06
GO:0008296,0.0,0.0,0.0,0.0
GO:0009083,0.0,0.00033835933083089246,0.0,0.00011278644361029749
GO:0006811,0.0,0.00018326545723805994,4.9524654529847655e-19,6.108848574602014e-05
GO:0043629,0.0,0.0,0.0,0.0
GO:0018230,0.0,0.0,0.0,0.0
GO:0102443,0.0,0.0,0.0,0.0
GO:0010391,0.0,0.00027443112561422085,0.0,9.147704187140695e-05
GO:0034473,0.0,0.0,0.0,0.0
GO:0006273,0.0,0.0,0.0,0.0
GO:0009636,0.0,0.00013422536029938296,0.0004009216589861749,0.00017838233976185262
GO:0033927,0.0,0.0012534745459439867,0.0,0.0004178248486479956
GO:0090110,0.0,0.0,0.0,0.0
GO:0070569,0.0,0.0,0.00011917808219178031,3.9726027397260105e-05
GO:0000773,0.0,0.0,0.0,0.0
GO:0001096,0.0,0.0,0.0,0.0
GO:0140042,0.0,0.0,0.0,0.0
GO:0046052,0.0,0.0,0.0,0.0
GO:0097176,0.0,0.0,0.0,0.0
GO:0009301,0.0,0.0,0.0,0.0
GO:0031389,0.0,0.0,0.0,0.0
GO:0032366,0.0,0.0,0.0,0.0
GO:0015341,2.7448090621058035e-18,0.0,0.0,9.149363540352678e-19
GO:0000025,0.0,0.00011966167942844323,8.3599309996964975e-19,3.988722647614802e-05
GO:0097268,0.0,0.0,0.0,0.0
GO:0102130,0.0,0.0,0.0,0.0
GO:0008659,0.0,0.0,0.0,0.0
GO:0046689,0.0,0.0,0.0,0.0
GO:0052730,0.0007153764204545445,0.0,0.0,0.0002384588068181815
GO:0008913,0.0,7.4970042179069695e-19,0.0,2.4990014059689897e-19
GO:0019103,0.0,0.0,0.0,0.0
GO:0006566,0.0,3.6900719788461077e-19,0.0,1.2300239929487027e-19
GO:0004708,0.0,0.0,0.0,0.0
GO:0000032,0.0,0.0,0.0,0.0
GO:0032994,0.0,0.0,0.0,0.0
GO:0007535,0.0,0.0,0.0,0.0
GO:0043818,0.0,0.0,0.0,0.0
GO:0015829,0.0,0.0,0.0,0.0
GO:0106277,0.0,0.0,0.0,0.0
GO:0015225,0.0,0.0,0.0009669123714175703,0.00032230412380585677
GO:0043069,0.0,0.0,0.0,0.0
GO:0090173,0.0,0.0,0.0,0.0
GO:0046135,0.0,0.0,0.0,0.0
GO:0004644,0.0,0.0,0.0,0.0
GO:0000270,0.0,0.0,0.0,0.0
GO:0004616,0.0,6.477939883762231e-19,0.0,2.1593132945874104e-19
GO:0045232,0.0,0.0,0.0,0.0
GO:0044284,0.0,0.0,0.0,0.0
GO:0004160,0.00022683378366072067,0.0,0.000391701101928373,0.00020617829519636456
GO:0047866,0.0,0.0,0.0,0.0
GO:0062193,0.0027369957428107793,0.0,0.001806332750734401,0.001514442831181727
GO:0036218,0.0,0.0,0.0,0.0
GO:0015031,0.0,0.0,0.0,0.0
GO:0090563,0.0,0.0,0.0,0.0
GO:1901858,0.0,0.0,0.0,0.0
GO:0000077,0.0,0.0,9.76864549596034e-19,3.2562151653201136e-19
GO:0016765,0.0,0.00011620403233197908,0.0,3.8734677443993025e-05
GO:0000224,0.0,0.0,0.0,0.0
GO:0046890,0.0,0.00022743342683659613,0.0,7.581114227886538e-05
GO:0044030,0.0001424599593832986,0.0,0.0,4.7486653127766204e-05
GO:0043170,0.001447714389179177,6.210901441161864e-19,0.0,0.0004825714630597259
GO:0032422,0.0,0.0005111519378393569,4.81489696817963e-19,0.0001703839792797858
GO:0005852,0.0,0.0,0.0,0.0
GO:0002058,0.0,0.0,0.0,0.0
GO:0007020,0.0,0.0,0.0,0.0
GO:1990467,0.0,0.0,0.0,0.0
GO:0004652,0.0,0.0008353344652536843,0.0,0.0002784448217512281
GO:0000407,0.0,0.0,0.0,0.0
GO:0097695,0.0,0.0,0.0,0.0
GO:0043856,0.0,0.00010798515328595056,0.0,3.599505109531685e-05
GO:0051908,0.0,0.0,0.0,0.0
GO:0031411,7.545655611732832e-19,0.0,0.0,2.515218537244277e-19
GO:0016973,0.0,0.0,0.0,0.0
GO:0014074,0.0,0.0,0.0,0.0
GO:0008830,0.0,0.0006713519086973229,0.0,0.00022378396956577431
GO:1901408,0.0,4.429818769009164e-19,0.0,1.476606256336388e-19
GO:0008800,0.0,0.0,0.0,0.0
GO:0008242,0.000247534106434725,0.0,0.0,8.2511368811575e-05
GO:0090529,0.0,0.00014392680015328153,0.0007085575604094114,0.00028416145352089765
GO:0043462,0.0018241254679338854,0.0005240136581885241,0.0,0.0007827130420408031
GO:0030174,0.0,1.3553556609290014e-18,0.0,4.517852203096671e-19
GO:0050572,0.0,0.0,0.0,0.0
GO:0030964,0.0,0.0002321029471835029,0.0,7.736764906116763e-05
GO:0008160,0.0,0.0,0.0,0.0
GO:1904287,0.0,0.0,0.0,0.0
GO:1905477,0.0,0.0,0.0,0.0
GO:0016841,0.0,0.0,0.0,0.0
GO:0032106,0.0,0.0,0.0,0.0
GO:0047475,0.001424881871126666,1.156895896689481e-18,0.0,0.000474960623708889
GO:0060261,0.0,0.0,0.0,0.0
GO:0052735,0.0,0.0,0.0,0.0
GO:1990616,0.0,0.0,0.0,0.0
GO:1905168,0.0,0.0,0.0,0.0
GO:0030436,0.0,0.00035824416917799704,0.0,0.00011941472305933234
GO:0003849,0.0,0.0,0.0,0.0
GO:1902358,0.0,0.0,0.0011339907192575392,0.00037799690641917975
GO:0005540,0.0,0.0,0.0,0.0
GO:0050922,0.0,0.0,0.0,0.0
GO:0016255,0.0,0.0,0.0,0.0
GO:1990334,0.0,0.0,0.0,0.0
GO:0008171,0.0,0.00016159738798645116,0.0,5.386579599548372e-05
GO:0048678,0.0,0.0,0.00026629072681704093,8.876357560568031e-05
GO:0015914,0.0,0.0,0.0,0.0
GO:0015528,0.0,0.0,0.0,0.0
GO:0009401,0.0,0.0004657258064516123,0.000718380986683542,0.0003947022643783847
GO:0004822,0.0,0.0,0.0,0.0
GO:0031415,1.0858831735246677e-18,0.0,0.00012242396958783627,4.080798986261245e-05
GO:0009967,0.0,0.0,0.0,0.0
GO:0004560,0.0,0.0,0.0,0.0
GO:0016024,0.0,0.00024932217944635893,0.0,8.310739314878632e-05
GO:0008750,0.0015714545837037875,0.0015888907067602121,0.0,0.0010534484301546665
GO:0036290,0.0,0.0,0.0,0.0
GO:0102210,0.0,0.00015558698727015578,0.0,5.186232909005193e-05
GO:1990644,0.0,0.0,0.0,0.0
GO:0004697,0.0,0.0,0.0,0.0
GO:0035859,0.0,0.0,0.0,0.0
GO:0035863,0.0,0.0,0.0002502429543245869,8.341431810819563e-05
GO:0052857,0.0,0.0,0.0,0.0
GO:0047646,0.0,0.0,0.0,0.0
GO:0043766,0.0,8.713603330333424e-19,8.396644724055791e-19,5.703416018129738e-19
GO:0012501,0.0,0.0,0.0,0.0
GO:0004349,0.0,0.0,1.6109118396521867e-18,5.369706132173956e-19
GO:0018112,0.0,0.0,0.0,0.0
GO:0006511,0.0,0.0,0.0,0.0
GO:0005983,0.0,1.791284207798569e-18,0.0,5.970947359328564e-19
GO:0042843,0.0,0.00013737062893695327,0.0,4.5790209645651086e-05
GO:0005516,0.0,0.0,0.0,0.0
GO:0035694,0.0,0.0,0.0,0.0
GO:0015977,0.0,0.0011260073860519535,0.0,0.00037533579535065114
GO:0034200,0.0,0.0002690409216607247,0.0,8.968030722024156e-05
GO:0004438,0.0,0.0,0.0,0.0
GO:0043805,0.0014880547710535209,0.0005281008795279173,0.0,0.000672051883527146
GO:0009731,0.0,0.0,0.0,0.0
GO:0042219,0.0,0.0,0.0,0.0
GO:0032984,0.0,0.0,0.0,0.0
GO:0016154,0.0,0.0,0.0,0.0
GO:0051536,0.0011433108376339841,0.0,0.0,0.00038110361254466136
GO:0008235,0.0,0.0,0.0,0.0
GO:1904564,0.0,0.0,0.0,0.0
GO:0009447,0.0,0.0,0.0,0.0
GO:0140570,0.0,0.0,0.0,0.0
GO:0015046,0.0,0.0,0.0,0.0
GO:0000320,0.0,0.0,0.0,0.0
GO:0032180,0.0,0.0,0.0,0.0
GO:0052547,0.0,0.0,0.0,0.0
GO:0004764,0.0,0.0006953084686148051,0.0,0.00023176948953826837
GO:0004864,0.0,0.0,0.0,0.0
GO:0102561,0.0,0.0,0.0,0.0
GO:0004305,0.0,0.0,0.0,0.0
GO:0000455,0.0,0.0,0.0,0.0
GO:0030152,0.0,0.0,0.0,0.0
GO:0071472,0.0,0.0,0.0,0.0
GO:0036440,0.0,0.0004695807222016154,1.0173680080201417e-18,0.0001565269074005388
GO:0048024,0.0,0.0,0.0,0.0
GO:0004372,0.00067632595494285,0.0,0.0005971702715888766,0.0004244987421772422
GO:0003854,0.0,0.0,0.0,0.0
GO:0072354,0.0,0.0,0.0,0.0
GO:0004787,0.0023391309216848487,1.243858448908591e-05,0.0,0.0007838565020579783
GO:0000783,2.397956762714072e-18,0.0,1.329892820941362e-19,8.436486816027362e-19
GO:1904380,0.0,0.0,0.0,0.0
GO:0043490,0.0,0.0,0.0,0.0
GO:0031120,0.0,0.0,0.0,0.0
GO:0050829,0.0,0.0,0.0,0.0
GO:0106418,0.0,0.00031122524530625436,0.00013435620982791405,0.0001485271517113895
GO:0034029,0.0,0.0004935556009053561,0.001193544245600031,0.0005623666155017957
GO:0120029,0.0,0.0,0.0,0.0
GO:1990230,0.0,0.0,0.0,0.0
GO:0019350,0.0,0.0001371014564665661,0.0,4.570048548885537e-05
GO:0003989,1.355716741278155e-18,7.774375657831663e-06,0.0002721088435374147,9.32944063984159e-05
GO:0044281,0.0,0.0,0.0,0.0
GO:0016653,0.0,0.0,0.0,0.0
GO:0008559,0.0,0.0,1.1363459193222186e-19,3.787819731074062e-20
GO:0017116,0.0,0.0,0.0,0.0
GO:0030126,0.0,0.0,0.0,0.0
GO:0042279,0.0,0.0,0.0010854886503871152,0.0003618295501290384
GO:1990190,0.0,3.534090179710246e-19,0.0,1.1780300599034154e-19
GO:0004711,0.0,0.0,0.0,0.0
GO:0018826,0.0,0.00029027620984850984,0.0,9.675873661616994e-05
GO:0000015,0.0,0.0,0.0,0.0
GO:0042398,0.0020146296027296023,0.0001245664490088022,0.0,0.0007130653505794683
GO:0004937,0.0,0.0,0.0,0.0
GO:0019588,2.067023633463656e-18,0.0,0.0,6.890078778212187e-19
GO:0047489,0.0,0.0,0.0,0.0
GO:1902927,0.0,0.0,0.0,0.0
GO:0019136,0.0008139592269429723,0.00028852784287064894,0.0,0.0003674956899378737
GO:0019702,0.0,0.0,0.0,0.0
GO:0006564,0.0,0.00044339366013389675,0.0,0.00014779788671129892
GO:0015020,0.0,0.0,0.0,0.0
GO:0102266,0.0,0.0,0.0,0.0
GO:0031047,0.002164961270555166,0.000773684517381123,0.0,0.0009795485959787629
GO:0000175,4.460422148579207e-19,0.0,0.0,1.4868073828597358e-19
GO:0062213,0.0,0.0004872981359352641,0.0,0.00016243271197842138
GO:0031012,0.0,9.30828043695328e-19,0.0,3.1027601456510936e-19
GO:0003876,0.0,0.0,0.0,0.0
GO:0070319,0.0,0.0,0.0,0.0
GO:0017056,0.0,0.0,0.0,0.0
GO:0016415,0.0,0.0,0.0,0.0
GO:0034080,0.0,0.0,0.0,0.0
GO:0016428,0.0,0.0,0.0,0.0
GO:0005992,0.0,0.001891321428201407,0.005833924041709487,0.0025750818233036313
GO:0000122,0.0,0.0,0.0,0.0
GO:0062092,0.0,1.0200198965916072e-18,0.0,3.4000663219720243e-19
GO:0046934,0.0,0.0,0.0,0.0
GO:0008838,0.0,0.0,0.0007539682539682566,0.0002513227513227522
GO:0018216,0.0,0.0,0.0,0.0
GO:0008233,0.0,0.00010617016590809013,0.0007899827089967947,0.00029871762496829494
GO:0004566,0.0,0.0002643104872008059,0.0011090834878947715,0.00045779799169852584
GO:0035511,0.0,0.0,0.0,0.0
GO:0004788,0.0,0.0,0.00036217876981300945,0.00012072625660433649
GO:0004114,0.0,0.00062751609021306,0.001488625424080375,0.0007053805047644783
GO:0031556,0.0,0.0,0.0,0.0
GO:0034000,0.0,0.0,0.0005905741475434096,0.00019685804918113654
GO:0000073,0.0,0.0,0.0,0.0
GO:0016279,0.0,4.631133075459526e-19,0.0,1.5437110251531752e-19
GO:1902170,0.0,0.0,0.0,0.0
GO:0005988,0.0,0.0,0.0,0.0
GO:0042175,0.0,0.0,0.0,0.0
GO:0090729,0.0,0.0,0.0,0.0
GO:0043722,3.6842918196106554e-05,0.0,0.0,1.2280972732035517e-05
GO:0005053,0.0,0.0,0.0,0.0
GO:0002188,2.2894268180597403e-18,7.320503318605383e-19,0.0,1.0071590499734263e-18
GO:0070843,0.0,0.0,0.0,0.0
GO:0045016,0.0,0.0,0.0,0.0
GO:0008198,0.0,0.00029879946290346435,0.0,9.959982096782145e-05
GO:0103046,0.0,2.088386725394584e-18,0.0,6.961289084648613e-19
GO:0000215,0.0,0.0,0.0,0.0
GO:0045048,0.0,0.0,0.0,0.0
GO:0090630,0.0,7.176964037848422e-19,0.0,2.392321345949474e-19
GO:0045436,0.0,0.0,0.0,0.0
GO:0071765,0.0,0.0,0.0,0.0
GO:0071709,0.0,0.0,1.9537290991920685e-18,6.512430330640228e-19
GO:0002128,0.0,0.0,0.0,0.0
GO:0005681,0.0,0.0,0.0,0.0
GO:0090262,0.0,1.5793052461836536e-18,2.7409293682844474e-18,1.4400782048227003e-18
GO:0007089,0.0,0.0,0.0,0.0
GO:0004111,0.0,0.00023812611825081194,0.0,7.937537275027065e-05
GO:0000323,0.0,0.0,0.0,0.0
GO:0004610,0.0,0.0,0.0,0.0
GO:0018013,0.0,0.0,0.0,0.0
GO:0045302,0.0,0.0001415503604707005,0.0,4.7183453490233496e-05
GO:0034504,0.0,0.0,0.0,0.0
GO:0006221,0.0,0.00010680907877169515,0.0,3.560302625723172e-05
GO:0004789,8.581751123191006e-05,0.0,0.0,2.860583707730335e-05
GO:0003924,0.0,0.0,0.0,0.0
GO:0005796,0.0,0.0,0.00024051178913123678,8.017059637707893e-05
GO:0005991,0.0,0.0,0.0,0.0
GO:0043758,0.0,0.0,0.0,0.0
GO:0015729,0.0,0.0,0.0,0.0
GO:0102521,0.0,0.0,0.0,0.0
GO:0030837,0.0,0.0,0.0,0.0
GO:0005381,0.0010916516279244498,0.00026770649848279187,0.0,0.00045311937546908056
GO:0000010,0.0,0.0,0.0,0.0
GO:0031499,0.0,0.0,0.0,0.0
GO:0071916,0.0,0.0,0.0,0.0
GO:0005527,0.0,0.0,0.0,0.0
GO:0042450,0.0,0.0,0.0,0.0
GO:0042800,0.0,0.0,0.0,0.0
GO:0045145,0.0,0.0,0.0,0.0
GO:0106008,0.0,0.00021919315619542388,0.0,7.306438539847463e-05
GO:0009314,0.0,0.0,0.0,0.0
GO:0030050,0.0,0.0,0.0,0.0
GO:1990247,0.0,0.0,0.0,0.0
GO:1990537,0.0,0.0,0.0,0.0
GO:0044877,0.0,0.0005961609580335886,0.0,0.00019872031934452955
GO:0019835,0.0,0.0,0.0,0.0
GO:0006080,0.0008487237482853984,0.0,0.0,0.0002829079160951328
GO:0003700,0.0,0.0,0.0,0.0
GO:0032472,0.0,0.0,0.0,0.0
GO:0006111,0.0,0.0,0.0,0.0
GO:0015935,0.00011060142165631237,0.0004468180766012003,0.0,0.0001858064994191709
GO:0003677,0.0,0.0,0.0,0.0
GO:0004527,0.0,0.0,0.0,0.0
GO:0102559,0.0,0.0005103897979438022,0.0,0.00017012993264793404
GO:0033232,0.0,0.00017651542504111992,0.00013932980599647209,0.00010528174367919732
GO:0050114,0.0,0.0,0.0,0.0
GO:0004671,0.0,0.0009581106043129065,0.0,0.00031937020143763553
GO:0004519,0.00024925654610654134,3.8217433002654913e-19,0.0,8.308551536884724e-05
GO:0033597,0.0,0.0,0.0,0.0
GO:0016668,0.0,0.0,0.0,0.0
GO:0009237,0.0,0.0,0.0,0.0
GO:0005637,0.0,0.0,0.0,0.0
GO:0042973,0.0,0.0,0.0,0.0
GO:0061817,0.0,0.00027805860695316327,0.0,9.268620231772109e-05
GO:0042960,0.0,0.0,0.0,0.0
GO:0000275,0.0,0.0,0.0,0.0
GO:0006725,0.0019742347602388862,0.0016796664895902546,0.0008471293000261366,0.0015003435166184257
GO:0009263,0.0,0.0,0.0,0.0
GO:0036003,0.0,0.0,0.0,0.0
GO:0043890,0.0,0.0,0.0,0.0
GO:0033856,0.0,0.0,0.0,0.0
GO:0070404,0.0,0.0,0.0,0.0
GO:0000770,0.0,0.0,0.0,0.0
GO:0033296,0.0,0.0,0.0,0.0
GO:0033897,1.0872276405915061e-05,0.0,0.0,3.6240921353050205e-06
GO:0061412,0.0,0.0,0.0,0.0
GO:0005981,0.0,0.0,0.0,0.0
GO:0018478,0.0,0.0,0.0,0.0
GO:0032592,0.0,0.0,0.0,0.0
GO:0005667,0.0,0.0,0.0,0.0
GO:0043201,0.0,0.0,0.0,0.0
GO:0046873,0.0,0.00034949312457064366,0.0,0.00011649770819021455
GO:0034499,0.0,0.0,0.0,0.0
GO:0035308,0.0,0.0,0.0,0.0
GO:0048870,0.0,0.0,0.0,0.0
GO:0044272,0.0,0.0,0.0,0.0
GO:0016805,0.0012110274038661046,0.0,0.0,0.0004036758012887015
GO:0005982,0.0,0.0,0.0,0.0
GO:0004155,0.0,0.0,0.0,0.0
GO:0008990,0.0,0.0011937015453850125,0.00036646389324960946,0.0005200551462115407
GO:0045312,0.0,0.0,0.0,0.0
GO:0019629,0.0,0.0,0.0006087662337662332,0.00020292207792207775
GO:0032007,0.0,0.0,1.6903145549918003e-18,5.634381849972668e-19
GO:0008324,0.0,0.0,0.0,0.0
GO:0071161,0.0,3.740697197049965e-05,0.0,1.2468990656833217e-05
GO:0070149,0.0,0.0,0.0,0.0
GO:0004574,0.0,0.00027446516056611937,0.0008310851050204938,0.0003685167551955377
GO:0045142,0.0,0.0,0.0,0.0
GO:0004563,0.0,0.0006087800463381896,0.0,0.00020292668211272988
GO:0004847,0.0,0.0,0.0,0.0
GO:0019202,0.0,0.0,0.0,0.0
GO:0005985,0.0,9.972048047140592e-05,0.0,3.324016015713531e-05
GO:0046577,0.0,0.0,0.0,0.0
GO:0000453,0.0,0.0,0.0,0.0
GO:1902604,0.0009022936148035556,0.00010217634880942642,0.0,0.00033482332120432734
GO:0061158,0.0,0.0,0.0,0.0
GO:1900189,0.0,0.0,0.0,0.0
GO:0060633,0.0,0.0,0.0,0.0
GO:0051571,0.0,0.0,0.0,0.0
GO:0006266,0.0,0.0,0.0,0.0
GO:0070193,0.0,0.0,0.0,0.0
GO:0035371,0.0,0.0,0.0,0.0
GO:0019320,0.0,0.0,0.0,0.0
GO:0045486,0.0,0.0,0.0,0.0
GO:0120171,0.0,0.0,0.0,0.0
GO:0000820,0.0,0.0,0.0,0.0
GO:0034220,0.0,0.0,0.0,0.0
GO:0007124,0.0,0.0,0.0,0.0
GO:0004780,0.0,0.0,0.0,0.0
GO:0050918,0.0,0.0,0.0,0.0
GO:0051228,0.0,0.0,0.0,0.0
GO:0140098,0.0,0.0,0.0,0.0
GO:0009295,0.0,7.486753314182482e-05,0.0,2.4955844380608274e-05
GO:0010124,0.0,0.0,0.0,0.0
GO:0017157,0.0,0.0,0.0,0.0
GO:0032436,0.0,0.0,0.0,0.0
GO:0072671,0.0,0.0,0.0,0.0
GO:0005794,0.0,0.0,0.0,0.0
GO:0071793,0.0,0.0,0.0,0.0
GO:0003796,0.0,0.0003859697995209606,0.0,0.0001286565998403202
GO:0016651,0.0,0.0012488150507845913,0.000814559748015414,0.0006877915996000017
GO:0034431,0.0,2.7311666978783675e-18,0.0,9.103888992927892e-19
