0,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Average
GO:0102340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0007229,0.0018279312806472306,0.0022071597928130307,0.0022231364383833055,0.001810438614589212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024550696563527345,6.10947554907118e-05,0.0012373429044750656,0.0,0.0,0.0,0.001407229580896237,0.0,0.0,0.0005509920166465032
GO:0007166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0047975,0.003487796228688042,0.001053125929746566,0.0,0.0007486795917914257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005571007394956668,0.0,0.0,0.006906781673819371,0.0,0.0,0.0,0.00026018099547511314,0.0006506832579508092
GO:0016593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.229869093765613e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1149345468828064e-20
GO:0034968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006415,0.0,0.00012489130434782572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038269514612881434,0.0012565766270521462,0.0,0.00016665887017174708,5.4356903531634675e-19,0.00020711783145860145,0.0,0.0,0.0,0.0,0.0,0.0002791098047159232
GO:0045921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.809910700313292e-18,0.0,0.0,4.904955350156646e-19
GO:0042791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:1903934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0017176,0.0,0.0,0.0,4.338932841137083e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1694664205685413e-20
GO:0030643,0.0,0.0,0.0,0.0,0.0009165286220337815,0.0,0.0,0.0,0.0,0.0,0.0,9.660574516277681e-05,0.0,0.0002997118155619591,0.0,0.0,0.0,0.0,0.0,0.0,6.564230913792588e-05
GO:0032432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0009325,0.0014796689989248764,0.0,0.0006130873121625222,0.0014383693120771867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011375825570159783,0.0,0.0,0.0,0.0,0.0,0.00023704948901071877,0.0,7.235516372796004e-05,0.0002489056416459621
GO:0015046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004803,0.0,0.0,0.0,0.0,0.0,0.0002901515151515146,0.0008989606154630935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003401214421252367,0.0,0.0,0.0,0.0,6.722988466295081e-05,7.982317287013978e-05
GO:0033229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0018850,0.0,0.0,0.0,5.529928756994466e-05,0.0,0.0,0.0,0.0013770274743462394,0.0,0.0,0.0,0.0,0.0,5.040013076388495e-19,0.0,0.0,0.0,0.0,0.0,0.0,7.161633809580923e-05
GO:0001682,0.0,0.0,0.0,0.0,0.0,0.0,0.0005506581035872101,0.0006060606060606054,0.0,0.002276510639895227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017166146747715213
GO:0031116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0043631,0.0,9.545477961172767e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7727389805863833e-20
GO:0008481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0033389,0.0,9.607699251563853e-19,0.0,0.0,0.0,0.0008049853372434019,0.0006109222256820868,0.0,0.0,0.0,0.0,0.0,0.0,0.00014832760768396838,0.0,0.0,0.0,0.0,0.0,0.0,7.82117585304729e-05
