0,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Average
GO:0102340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.993714933511374e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.996857466755687e-20
GO:0007229,0.00037102494406238937,0.0,3.925680504964478e-05,0.0,0.0,0.0009497260693785287,0.0,0.0,0.0,0.0,0.0,0.0,0.0007140934255135303,0.0,0.0,0.0,0.0,0.0,0.00025169141917462016,0.0,0.00011628963315893565
GO:0007166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97083197166778e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.98541598583389e-20
GO:0047975,0.0,0.0,0.0,0.0,0.0,0.0,0.0009841959617888968,0.0,0.0,0.0,0.0,0.0002777461575134123,0.00019419115163796003,1.3284719952779644e-19,0.0003132682376134189,0.001358852364475202,1.3769777440906394e-05,0.0002326856668593337,0.0,0.0,0.0001687354658664565
GO:0016593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.709718412357943e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8548592061789716e-20
GO:0034968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006415,0.0,0.0,0.0,0.0021223265793959066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006063519904509598,0.0,0.0,0.0,0.0,0.00013643392849234333
GO:0045921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0042791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:1903934,0.0,0.0,1.2098584242710012e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.049292121355006e-21
GO:0017176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0030643,0.0,0.0,4.3907830670997885e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027239137038546934,0.0,0.0,0.00030638770053475865,0.0,0.0,0.0,0.0,0.0,2.89389535460114e-05
GO:0032432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0009325,0.0013764131515192366,0.0,4.0241660099816384e-05,0.0,0.0,0.0013003134796238246,0.0,0.0,0.0,0.0,0.0,0.0,7.5732490199639445e-06,5.44023860985027e-20,4.344903708139166e-19,0.0,0.0,0.0,0.0,0.0,0.0001362270770131421
GO:0015046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004803,0.0,0.0,0.0,0.0,0.0,0.0,0.0004654446924133866,0.0,0.0,0.0,0.00086947127624709,8.007941303362122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07497690847049e-05
GO:0033229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.489280717164685e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7446403585823425e-20
GO:0018850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0001682,0.0,0.0,0.0,0.0,0.0,2.4431249866990817e-05,0.0,0.0,0.00046942435297123457,0.0,0.0,0.0002580229155986162,3.433832674161984e-18,0.00044982380632831376,0.0007593080896646824,0.0,0.0,0.0,0.0,0.0,9.805052072149206e-05
GO:0031116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0043631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5992158414416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2996079207208e-06
GO:0008481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0033389,0.0,0.0,0.0003441544265041153,0.0,0.0,1.895045244599878e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7207721325205858e-05
GO:0102121,0.0,0.0021308860502709122,0.0,0.0,0.0,0.0,9.811426963129811e-05,6.0190598163777986e-18,0.0,0.0007705035717227834,0.00023043372859025022,0.0004192195196272502,0.00027677150435771085,3.91812865497081e-05,0.0,0.0,3.173385587966842e-05,0.0,0.0,0.0,0.00019984218933147936
GO:0005355,0.0,0.0,0.0005212573918456267,0.0,0.0,0.0,0.00035407129595933746,0.0,0.001892886104142333,0.0001136401428082366,0.0,0.0005056867713996028,0.00026470409625243055,0.0009794796581574971,0.0,0.0,0.000224929709465792,0.0,0.0006724150000856467,0.0,0.0002764535085058252
GO:0004078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011422750918549217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.711375459274608e-06
GO:0005749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015196848660900943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1894272481359948e-18,0.0,7.598424330450632e-06
GO:0034368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3948955950418612e-18,0.0,0.0,6.974477975209306e-20
GO:0031303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0071942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0052596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011076576312698924,0.0,0.0,0.0,0.0,0.0,0.0,5.538288156349462e-06
GO:0106262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172447133304083e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.086223566652042e-20
GO:0000290,0.0,0.0,3.1720657846433015e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5860328923216508e-20
GO:0009236,0.0,0.002825445779725005,0.0,0.0008999967709645135,0.0,0.0,0.0,0.0,0.0,0.00015506220583850745,0.0,0.0,0.0004616336258985926,3.1551209887851647e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0002171069191213309
GO:0015934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.404656540714129e-19,0.0005467937238676721,0.0,0.0,0.0,0.0,0.00010143184055396833,0.0,0.0003292097036777651,0.0,4.887176340497033e-05
GO:0015846,0.0,0.0,0.0002927325951380951,0.0,0.0,0.0,0.0,0.0,0.0,0.0004803836779621037,0.0,0.0,0.0,0.00021349348737981038,0.0,0.0,0.0,0.00036132075471698107,0.0,0.0,6.73965257598495e-05
GO:0008796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571102235253341e-06,0.0,0.0,0.0,0.00014341522049432842,0.0,0.0,0.0,0.0,0.0,0.0,7.349316136479088e-06
GO:0043041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0030136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.068749336431652e-05,0.0,0.0,0.0,0.0,1.1763130410140273e-18,0.0,0.0,0.0,3.534374668215885e-06
GO:0030133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5786387995835537e-18,0.0,0.0,7.893193997917769e-20
GO:0061672,0.0,0.0,0.0,0.0,5.784282031362927e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3932815763254425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6966407881630106e-06
GO:1900051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0103045,0.0,0.0,0.00045400438946009936,0.0,0.0,0.0,0.000871304135205278,0.0,0.0,0.0,0.0003687253288938907,0.0,0.0,0.0,0.0,0.00016527118427197527,0.0,0.0,0.0019356621000034084,0.0,0.00018974835689173258
GO:0005102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
