0,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Average
2.8.3.10,0.004467048268980206,0.015418244848002334,0.001792059628840891,0.0017207770383813967,0.023522649423241247,0.008562257847537124,0.013689203828951923,0.006034510782816363,0.016912701833592555,0.017835619704842542,0.013918197608372878,0.006649258764726886,0.005020803664848519,0.006905712313741674,0.011744892934379575,0.0362110117876005,0.009787710411342644,0.018462726914189313,0.007779554152835697,0.0,0.011321747087861215
GO:0008910,0.0050898909335021884,0.0062749500800182755,0.0028076480919470054,0.003533317523656625,0.0006116499656800017,0.01068270899873205,0.005683509474717395,0.007808011811729412,0.0031052669541259703,0.0037517737392189945,0.00807258300881376,0.005080097647836125,0.005489821489971471,0.0038665871931989866,0.0010326917440282336,0.0,0.0028271554496004806,0.00828063775339854,0.007929412863187567,0.0015296748002011204,0.00467286947617821
GO:0008815,0.0,0.0,0.011376976447939509,0.0057983219439298826,0.012784677318954838,0.0064160091931152186,0.010553842389538949,0.004788890483628919,0.003848587735109871,0.014671059339908024,0.008080529763353113,0.004083630707904353,0.0,0.005637399186033979,0.0,0.006258723032740488,0.0011211180422726224,0.02047969195208543,0.005070881432149059,0.0,0.0060485169484332125
GO:0032440,0.025704304013922,0.03271369781101191,0.019821356655582725,0.02147654604871747,0.019548432274789324,0.008105105471107184,0.012187891693926724,0.005114437732328283,0.017014384230707686,0.02436725706543353,0.004551046792661001,0.004531105088105592,0.024816542606474035,0.003986652355562798,0.010165250890265744,0.012550239058242938,0.014442712321466869,0.06107074177978125,0.005978822316143785,0.03367226814916873,0.01809093971776998
GO:0016977,0.0066575020023865086,0.0022068324244742896,0.0,0.004446517115479661,0.01310803312220043,0.005053435398545184,0.009176932894758202,0.003948682101796836,2.607913884844491e-18,0.010758483077619754,0.0036118942048852017,0.0041520220017916415,0.009844861624625927,0.005716301324916551,0.004352890391390784,0.005640787930332577,0.0,0.011860954882650359,0.003209663325774268,0.008547290390166822,0.00561465421068975
GO:0016260,0.008798703899206374,0.0,0.0,0.013086850765700883,0.010485093124920767,0.012597209221607765,0.0037791713872957797,0.0075438556207881305,0.006502016141665421,0.008686727535474344,0.007726457457851764,0.0059735950991864255,0.0007720056721889769,0.003632935797056459,0.0002913892829859218,0.0,0.01081216672668927,0.011950671258240314,0.005873546375395856,0.008251749354944073,0.006338207236059925
GO:0008610,0.01492758619719458,0.009309554656031381,0.009358612984809767,0.016272055610247076,0.007570241922500474,0.005332699802610806,0.023543840326433987,0.002819424806777583,0.01953445429660358,0.012299584688929626,0.00417438794199928,0.005653193127493537,0.008048591980582167,0.004232576472518187,0.01701288961791669,0.017688844836690292,0.00588815071716869,0.01134533987223936,0.003891260842069724,0.013253677097450308,0.010607848389913355
GO:0009346,0.003254801739071215,0.0,0.003976926760852461,0.0,0.017503768594751928,0.007106575564708479,0.011869396046209636,0.006206099007473024,0.010091579599854662,0.022392199367266153,0.012495468655539502,0.007385101416074847,0.0,0.007555744328172926,0.00655398750917618,0.008229921757356796,0.010046981999220975,0.015285835888254492,0.00635590480356948,0.004124206912945176,0.008021724997524897
GO:0047605,0.0009859881713174376,1.5340669910849956e-18,0.0008926798282760353,0.0,0.004977860235326933,0.01993744375433064,0.010890361012480941,0.005568104196398829,0.002784952770420921,0.03438572616376338,0.003364702146074977,0.005060070898001111,0.0021049152470498616,0.0023585575740434914,0.007066980678339884,0.005221540902418803,0.0006305473008875672,0.006706715053155879,0.026608745353058072,1.6066048509693337e-17,0.006977294564267241
2.7.1.51,0.012688491440638897,0.010821996519380843,0.0012632835911828694,0.007739069671582724,0.010052307055651027,0.00786807805657363,0.01109636041280065,0.005293722660301609,0.005061520407909432,0.011889957061352357,0.0100683359871448,0.006147430191098346,0.010621912597990104,0.0076366587079930446,0.022911893105201964,0.021968731004407816,0.015955192015701763,0.006019868856424196,0.0035762325823666943,0.023548195491308727,0.010611461870850575
4.2.1.-,0.010024870428802497,0.011203864668228434,0.007695346127972144,0.017613286980565582,0.007639134781979153,0.015197420410277296,0.012773041858236509,0.0064278400143437395,0.016617278300208628,0.009926402689320366,0.00479564729684444,0.001260356407408104,0.021777690293325196,0.008015373658232208,0.009803076434082769,0.014206971371519455,0.013304026576036913,0.005989268776266093,0.0024934107544193475,0.009614189834186807,0.010318924883112783
GO:0017065,0.014336238892094712,0.017300617728405254,0.005442682248775212,0.0112131609805435,0.012232793295652862,0.005081450452794467,0.010874469626959732,0.005221400900079991,0.009391323861319014,0.028239971599021144,0.0082583573534167,0.008149461437207507,0.016062333494366362,0.005275616761103027,0.009319947927684225,0.011034456963205234,0.008040963838512275,0.03025217849572386,0.005232524832867538,0.01737243875396928,0.011916619472185095
GO:0008814,0.007901502726112541,0.011571801622664035,0.010574523329350499,0.008779405911692456,0.01156242942600004,0.013123500137457701,0.01338176234824525,0.006543666033105591,0.006842349132377107,0.01959708747543129,0.011911278055098305,0.008464906075971005,0.010498463696956218,0.007246913139868782,0.0012771996215704784,0.021662943423632734,0.009933930395997943,0.007206064866699071,0.007599846493175998,0.004924967833216582,0.01003022708723118
GO:0008707,0.007589690548344524,0.007016902647129487,0.0020794666025386746,0.0069661666147996446,0.011192051594053126,0.0022203376527462747,0.008506968734170835,0.0021059947568113388,0.0010673515981735138,0.00612259284441127,0.0063000142703982485,0.0043352873877785785,0.0027893951282373696,0.003125568839142908,0.013771796482312389,0.007374757602309772,0.007487264049764053,0.011333122940802796,0.0023191119085113005,0.012271495714464481,0.006298766895845029
GO:0052861,0.0038408651038244752,0.006345365053322391,0.0015434138086029244,0.0017799081586266996,0.0033110466885801003,0.005817368791027059,0.0035263361377483753,0.003002436925418651,0.00539248000790881,0.0024421347698458627,0.005119502058466528,0.00045154501442767604,0.0,0.01230967105741773,0.006036423210991825,0.0,0.0045595020048064495,0.007185588746758693,0.0033770169475478857,0.0010751061147995166,0.0038557855300060833
4.1.2.-,0.004559713405353224,0.008275309060684546,0.013664853885787372,0.012810992810992801,0.013277054257226507,0.014131371323144373,0.009763236370222434,0.010293065158863853,0.013940126728238729,0.015133563134677053,0.007130398829002455,0.015036736400624893,0.001608314983416721,0.007951231036572543,0.008223635544059266,0.012741463038796587,0.003232233301677745,0.01409957669353028,0.029985047002838144,0.0056235035107254795,0.01107407132382175
GO:0102545,0.0,0.0,0.000788424257579478,0.0023151928919086665,0.0027944749752538385,0.017726236464305125,0.006654084127483455,0.009102884393253198,0.0009627529320788767,0.019178620892630432,0.006905716987048599,0.008714401091713899,0.002028276056071234,0.006175494769145101,0.0,0.0,0.0,0.005107986751178785,0.012882214404172235,0.0,0.005066838049691146
GO:0008744,0.00010234625892728772,1.8702748655730237e-18,0.00534872002893263,0.0019220930232558193,0.0020473797995671315,0.01144850151831759,0.013324033522639318,0.007892992598221595,0.0009406752782987643,0.011344598375556235,0.002761301245101225,0.014376593402435125,0.0023791722296395167,0.004491311722195231,0.0024256815622277477,0.0,0.002798195893470436,0.00297447940132439,0.007881653889229215,0.007045885912292963,0.005075280783081611
GO:0004122,0.0015484223549682343,0.003040035459406577,0.0,0.0005065757169649721,0.002007998102634637,0.005174271204199634,0.003440653654002819,0.007815716283981752,0.001997329312202282,0.011314749577063644,0.0015129238795922745,0.0045050904323453754,0.005231286871278543,0.003991105030705945,0.0025455922491592416,0.0,0.0020810773161192603,0.0,0.005428904566881634,0.006078323598526519,0.0034110027805016674
GO:0015444,3.1544461988702344e-18,0.0038219369915798414,0.010759338574947737,0.005011989875445683,0.009899455452947044,0.00200282815653851,0.008248256847009928,0.004906333794732905,0.0021951944264497654,0.01277255739906212,0.004197108503140352,0.0016586743297533153,0.009088535518428477,0.005470022060376233,0.008862544992005408,0.008932288167226566,0.005125128211102806,0.029095258862220526,0.009121628748953635,2.0635667088141484e-18,0.007058454045596044
GO:0043130,0.005443550082139061,0.0026290804091420768,2.4277255397813526e-18,0.001739192949907236,0.008700284341188072,0.0060528211790488095,0.015631606761122983,0.0072706495861992945,5.525387811864633e-05,0.007737829391999298,0.0031742759885830685,0.007194048902372059,2.573360181617101e-18,0.006995276925759213,0.0026335796599946614,0.0,0.002293597874681376,0.021464291089304696,0.0011646580953528878,0.0,0.005008999855745672
GO:0008092,0.006455100843885576,0.005830733771782079,0.002289497240795728,0.0,0.009840401489976332,0.005120742622892113,0.00957146894069673,0.004416785326704163,0.0019150915221386089,0.00977804170552407,0.008569037459079205,0.005712588092646885,0.003356200183775712,0.007003910899796034,7.76280355213313e-05,0.00696874386984911,0.0039559968351370305,0.007824173325338222,0.0026480128551769583,0.007560610061767027,0.0054447382541241455
GO:0008757,0.0009289617486338817,0.002245212414703937,0.0007965542216649091,0.0005918883398678807,0.0012262993963472353,0.003887236986092793,0.0026264567113878545,0.0027471993790545656,0.0,0.005356185925110666,0.0024843607247254386,0.0005548050054781871,4.786431485099044e-18,0.00401472917088016,0.0005255730927773937,0.0,0.001185413957354991,4.524283411795475e-18,0.007083165578919066,4.462404244242733e-05,0.0018149333347720694
GO:0018800,0.014990548944513482,0.022861590383051668,0.00960657438169097,0.008233848249598063,0.01028251657372338,0.004720027968029394,0.009774005737923452,0.005295520671721423,0.007227439196871866,0.010609428541409841,0.004323756260110647,0.003977306495733566,0.010124437599042831,0.00562551720807881,0.027715062956044104,0.005702720526944594,0.02020525384541465,0.027763886591821583,0.004302009381994085,0.03181425520345891,0.012257785335858865
GO:0008788,0.0002691057167208577,0.004979253756857135,0.0,0.0006288701839638988,0.002149529801818347,0.008505494505994632,0.013852901412814242,0.002398530503724111,0.004283925066480939,0.007362854503954845,0.00420064314549179,0.0031917377151148498,0.002216605003641118,0.004380640579270799,0.003429677206851114,0.0,0.0012052730696798652,0.0,0.0032072225069682586,0.006730276199032715,0.003649627043918975
2.3.1.157,0.0035268325981601656,0.0008520818487223917,2.6098750452640003e-18,0.00179845287901371,0.0009835740434842141,0.008983151173366805,0.002460442781157145,0.006814812170025361,0.0,0.0029534338853875806,0.002805570598592715,0.0058384062536706045,0.003955335468094728,0.0033783637902109614,0.0012087912087912162,0.0,0.0,0.019868186242459132,0.003018534817209477,0.0008116497816542826,0.003462880977000025
GO:0043866,0.004441704247850141,0.004187956204379552,0.0,0.0030676691729323263,0.010093387322564056,0.004304611678108903,0.0055088731104075625,0.007066248991387557,0.00782412993405195,0.0015246608426695047,0.004185674492843681,0.0035050928493139616,0.004203500444544619,0.002423262897065281,0.004982426368340534,0.0022903226539120825,0.0050531914893617025,0.011714406236124342,0.000169721450955047,0.010376870738098282,0.004846185556245555
4.1.3.6,0.0,0.0,0.0013379135964120686,0.0006930339703448955,0.013050775661827763,0.006436020525035687,0.005921008259004068,0.007290168004572149,0.002912431606197645,0.017607261389099103,0.010850760609733815,0.005280969068534908,0.003044906925942921,0.00753565565525795,0.007093341019406986,0.0,0.0,0.008611034861558745,0.0058534372774379975,0.0,0.005175935921518335
GO:0004567,0.00015652871235214764,0.0029345076450274545,0.0038807460001672165,0.001452862155811773,0.001590661207367878,0.0020575291563432584,0.001016307049370151,0.0009050956427907539,0.003861182416072245,0.0007422871645758869,0.0007118754438788355,0.0028636210056853795,3.042566198985238e-18,0.0007782128877719592,1.025634603701336e-18,0.006607896147149306,0.0080430137670076,0.0009222935190399557,0.0028095994305613638,0.0031282003935366393,0.0022231209872254905
4.1.1.5,0.018701235551064396,0.005521046154729291,0.007133804065884221,0.002686350255257304,0.00492667995520128,0.010527450169948351,0.010803384633345793,0.006436866119876477,0.004587718681227751,0.01999228272998895,0.004699058255878354,0.007261768210951739,0.00486936602278356,0.007074823127153789,0.003268022211844559,0.013260489492732713,0.0003429567327082871,0.007891705509699136,0.026415991660849448,0.0,0.008320049977056272
1.1.1.22,0.013327861476829857,0.01688162452104851,0.00530393451951192,0.00042820730671197716,0.0025711035310107965,0.00047727272727272554,0.000457756873622217,0.0030077014717195326,8.035714285714693e-05,0.0001736980749149535,0.002607796356534359,0.0031247039043347086,0.014972452054020403,0.004528373716882136,0.011366431268324706,0.010468155153058115,0.003912741760366508,0.0,0.001820738598610684,0.006709481654549952,0.00511101960560906
GO:0045151,0.0036894595692961653,0.00867057586251168,0.001954867216940853,0.0003734289845400997,0.0030017318129627237,0.007733519242388061,0.004910067559474835,0.0020926294704485438,0.0018886857954812798,0.017305015463453793,0.001454893844608541,0.002155716071006787,0.001601171977348411,0.0021786584939133013,0.0009990613394278247,0.012426511244346811,0.000617841027421042,0.0009652367368665394,0.012103287814696701,0.004026279870761896,0.004507431969894794
