0,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Average
GO:0016977,0.00408151003479018,0.006100691076846106,0.002661201263153396,0.007046614810921886,0.0051726820829608175,0.0093188389257786,0.004904809605276341,0.004932574995405204,0.004316855627859983,0.02658009558468301,0.007136313016192586,0.003282415046819255,0.002349502180953817,0.0033085896076352006,0.012728567854157009,0.0006468719605343606,0.007355658703954198,0.002799460159704851,0.01437383967425629,0.007805465777758373,0.006845127899482073
3.4.24.70,0.002869728087538524,0.005516934047428017,0.0029117059780493495,0.0024657739080329636,0.010693029669160409,0.007070518748830882,0.002170343190320911,0.002805989753560465,0.001677820106021358,0.004440422601835518,0.001572059403023147,0.004012491409564723,0.0019427266581175818,0.003820062220517012,0.004407802265082567,0.0011294793977171189,0.001961264559031161,0.0016170438066980357,0.00516369818766865,0.0014305675865883623,0.0034839730792393386
GO:0050182,0.0011793580723654827,0.0013783627055466222,0.005742249890741811,0.007030010398044213,0.0018546569504720204,0.0006400122648379468,0.005863173834248191,0.0013246258182304637,0.007432083148121953,0.006123888622778203,0.003609313627851693,0.0011427727335328102,0.004324351764014369,0.0,0.008362082239472131,0.007786272874362545,0.0,0.004444885517104253,0.006129752264509968,0.001805206487231127,0.00380865296067329
GO:0018800,0.0044260704373761265,0.004639591772884907,0.0030390521739039533,0.005706301054720573,0.0012383292383292379,0.0072764711716927595,0.004657454536053276,0.004833005380336452,0.00242951256480052,0.0,0.003795113438840221,0.006361586475461629,0.0008698362823839217,0.0036577272555708413,0.0,0.0025356502097839597,0.0,0.004834802445474029,0.0,0.00621530787659878,0.0033257906157105597
GO:0016811,0.003105964632061158,0.007729275541889153,0.0,0.002568289021930219,0.010314025355281082,0.013985788713819992,0.005564601161367214,0.010058202488884276,0.0014167941846791009,0.00757895851376374,0.006788443025774225,0.011507441438183908,0.006327397061651411,0.0,0.01605388431657937,0.006901292899526449,0.00645108641032341,0.0052943901592649705,0.003810458194579397,0.005093414138579798,0.0065274853629069445
1.2.1.50,0.00020465979935012433,0.002547142015119759,0.0027147799276346575,0.0011607881884626182,0.0003393005445166885,9.896118974082788e-05,0.0,0.0006344167355815113,0.0009801461690835335,0.000836663364349943,0.0036081543754568047,0.0006160633967141877,0.0012647538609575982,0.0,0.0,0.002837932380524211,0.0,0.002178171746435566,0.0,0.0015814265863390382,0.0010801680140133533
GO:0030798,0.005398221169142096,0.002132810538414534,0.0045360674213074745,0.0009348841438376084,0.0030623221444737486,0.0027912067222798155,0.008454108243884983,0.005875035824770935,0.00345397299608869,0.003391045737083175,0.0023087571891053315,0.010602913579616586,0.0010488790102204993,0.00571149083193225,0.0027000393783088716,0.00645743305848233,0.012484225186908181,0.0010538933250122556,0.003619078605219379,0.006345464359036857,0.0046180924732562795
7.1.1.1,0.011120080309837434,0.004039421692580964,0.00473634827227732,0.0026337749262167966,0.0,0.0005918279657895823,0.008073707174717573,0.010959913152007207,0.008694955505752791,0.021248627856271494,0.0029725014214282276,0.010329943230841297,0.008796872627055098,0.021145420953298442,0.0,0.00245938784187804,0.023000996742534367,0.004119019494838629,0.006023952277602023,0.006780444232247429,0.007886359783858736
GO:0016868,1.8101413743325704e-05,0.0009627287371752951,0.005069795446012001,0.0029056637868986957,0.0038837418452409823,0.00023321825853471484,0.0006553227270832483,0.0021532662488723347,0.00827017011857081,0.0,0.002284206017651323,0.0005721008196791983,0.003190985188389188,0.0015948765816017334,0.0074459456666254266,0.0010605351200447652,0.0006858692188125699,0.0030075745229002047,0.0,0.002507324805714592,0.00232507132617752
GO:0017065,0.0047127105347593646,0.016250748421640343,0.006967490658556185,0.009992068846684748,0.007687557644605634,0.014686138375761538,0.007398218878591359,0.007070590883202799,0.005553361316836317,0.022328627825072632,0.00868379118494967,0.010704683506010358,0.00758135629051221,0.008220495639316745,0.01009767081568161,0.007030572555940493,0.00468784838350055,0.0031290908153439067,0.024017345283758144,0.011588440977269833,0.009919440441899723
GO:0004149,0.003413643253475287,0.004918316186444059,0.0024325963306742783,0.00429420131809201,0.0035531670631858735,0.012331223691783699,0.005092952364017231,0.003030877714452034,0.0015552851614670101,0.002344305479028133,0.0023785327653106925,0.007475308098087495,0.002716240885963197,0.0006376396726530244,5.9459519033659674e-05,0.005534958494444706,0.0,0.0037971363078881954,0.007218846142483248,0.0031537053331666793,0.0037969197890825265
GO:0036429,0.004304875219496264,0.005033329537590025,0.0040873692281575185,0.002803590167142743,0.0038147653985140307,0.001477905512551573,0.004888169532836037,0.004839365501182262,0.0023751099011176174,0.004324535757663304,0.0015752016444578747,0.0035197240972562878,0.0011802242337446008,0.007865187011959924,0.0036276208846501455,0.0013389585178303508,0.0,0.0030001128797747137,0.0008786686934218447,0.0007262091538977848,0.0030830461436622447
GO:0043130,0.002042183047668658,0.0011083743842364528,0.0020533597241801306,0.005024779449835292,0.003066850614932058,0.02490246608622598,2.658167105680622e-18,0.0014625789503309129,0.003420858293438693,0.0,0.00035644554417420905,0.006650561172314792,0.0035675310852046273,0.0,0.0,0.005371340911942754,0.005218688437457108,0.0026305224444157405,0.0,0.0031768713421029913,0.0035026705744230203
GO:0008910,0.010686723730809457,0.0037747314177036533,0.002067676922843168,0.003210203680119123,0.0013205357142857155,0.0038624785394550114,0.002296451038028345,0.005596683334524714,0.003442143392093291,0.007981121530149656,0.00712446517702961,0.0044237430405118,0.0033085600516515857,0.008300424254481902,0.0,0.0043193506945631895,0.0072093819771552915,0.00250148755453407,0.005746062794625646,0.00431820640373984,0.004574521562415253
4.2.1.99,0.004617809552924942,0.0007212029900172661,0.0035260218079673925,0.002602082975399897,0.00039160839160839116,0.0017346993160948729,0.0025286300239892655,0.0029638793601487554,0.0053881916293271655,0.002036721154526868,0.0009308175249946413,0.003705796716725349,0.0006942013747569305,0.0,0.003339264529673185,0.0,0.007678592654225592,0.0037565788391116664,0.0005108181527968865,0.0009794110740078508,0.0024053164034148456
GO:0047482,0.0014015650642686247,0.0001013463743059405,0.0013776650074130699,0.0012584536467550493,0.0,0.0013448399856166855,0.00022899049443928516,0.00412489956364784,0.004135489097450201,0.0,0.0014154080263763832,0.0015292788982346635,0.0009195329544403689,0.0,0.0013457034768510154,0.0035086765028584234,0.006535548674471897,0.0007054256381179008,0.0,0.003765539023404092,0.0016849181214325718
GO:0016260,0.0029624714190622553,0.006070765032936591,0.004254690976946336,0.004021062400756536,0.008293456573664516,0.0033765792079045592,0.0019113128056874747,0.006399709745561576,0.004088484956128433,0.0037461806734360005,0.007193783936505786,0.0064248563437590426,0.00393844403880118,0.0,0.0014941263237360175,0.002830649439835972,0.010382411913614805,0.005754756361553977,0.007158963376227104,0.004220300797632921,0.0047261503161875554
GO:0102545,0.006768417853664236,0.007871457311495219,0.012366105455099414,0.00620305376318375,0.00842904123450542,0.014792462498220157,0.0032946071582331286,0.005141583290362405,0.009693942152840312,0.009326510650975036,0.003890399012604567,0.021627534805652392,0.004078184946323333,0.006856362508027816,0.002252913364681188,0.010118217775654189,0.0,0.008033585439065308,0.0008135673549165565,0.007411364362472138,0.007448465546898828
4.1.1.31,0.002764849546585303,0.008003079641765614,0.0035999495975781943,0.005652465737590503,0.001321352397049613,0.004231738797054413,0.002265380956932296,0.004170357184893014,0.0016768180305899124,0.0,0.012012937074578007,0.0011731632814016978,0.00432669115778622,0.0,0.005288567620227982,0.004795778509799092,0.00505434782608695,0.002017233172110384,0.0008004457988374439,0.003788373949888306,0.003647176514037747
GO:0019677,1.2714153131658822e-18,0.004182687264676187,0.003539013951496302,0.0026323323970105883,0.004168110357056237,0.0005713244469163319,0.002552896236243098,0.0004987781093196292,0.005118886016132894,0.0,0.001782815655450461,0.0022299184915524337,0.002929835397565726,0.0,0.0012773176378155504,9.624896315051207e-19,0.001269995826957855,0.0024373477392964594,0.003455037598558401,0.0009907007149145212,0.001981849892048133
GO:0008092,0.005982575069360978,0.003498383980955609,0.004226001235820208,0.004957426217019702,0.007090679438767618,0.010724084954232932,0.007259845508466359,0.0008562022551097558,0.005348221142867676,0.0027465915127602913,0.005652718826043854,0.005947007040345266,0.0032902095142999356,0.002426926151140068,0.0,0.004641665095373789,0.001371325549450545,0.0032134170405456936,0.0029459537255391815,0.003247599359483998,0.004271341680879173
GO:0008815,0.0015766011841738072,0.0005282944823406325,0.002283227177385429,0.000975981264127171,0.0,0.006381019714763716,0.0023597054341481243,0.004464346430003525,0.0008281570276679898,0.004887065599237555,0.0030427061650818987,0.004062949926930512,0.005375408739364036,0.0,0.005848379565515779,0.0021187297527169623,0.0028234475593605698,0.0015850390811338478,0.0034542428492687067,0.006519786708355412,0.002955754433078784
GO:0008744,0.008005788898001237,0.008738742312111697,0.003865308946271423,0.006850282592084099,0.003935185185185179,0.014077518570857395,0.0021195843819084978,0.00680709900246022,0.0027420065646825923,0.0,0.0007669602050030143,0.011536467446743524,0.0007737363447960921,0.0,0.004943531191966423,0.0053084579447342855,0.005628712393710113,0.002510871746599427,0.004907545947779887,0.0064419765421652895,0.0049979888108530185
GO:0009740,0.0023887598916867976,0.003916095230452684,2.4515589450804772e-18,0.0003622052251121055,0.0021689674958652537,0.00356121472942238,0.000839010676469256,0.0035939881220065093,0.0018750235365032175,0.0011185782226254253,0.0042827720251358324,0.002863104360179226,0.0008296254909428535,2.2422914584889715e-05,0.001672187052897709,0.0008721610344850456,0.00654644321337072,0.0032801238705211276,0.0010855164338294233,0.0029673406693297632,0.0022122770097710116
GO:0008610,0.0036460822957154987,0.0009126423701376104,0.005666438009251283,0.005419428583459739,0.0005656565656565664,0.0012207262256814144,0.0021700756349454227,0.00014140227183705747,0.0035682476683692355,0.0,0.003028911621216545,0.006413631113157988,0.004967173519390665,6.48063886838648e-05,0.0010386389438656527,0.0012567764867216006,0.0,0.0020856398085614984,0.0,0.006842890240309756,0.0024504583873480703
GO:0036428,0.0012737482338118092,0.0018159299650369934,0.0018951320491717837,0.0028498273766878923,0.0018441035177436773,0.0024701301235121546,0.002536664954024247,0.006912313483584121,0.0028198006743612486,0.0,0.002548151450180799,0.0033136890502139717,0.0041445055691858804,0.0005553102664168985,0.001001024065540198,0.0008602733313570576,0.008936583963290034,0.004338125839876949,0.0005443385800902124,0.004108386903292838,0.002738401969868938
GO:0009346,0.006428865695834364,0.008748602389582145,0.003488186275723021,0.0020069341199581894,0.012636970149287628,0.008955345507533212,0.005878096438014,0.011672702414180733,0.004778816208921147,0.017160438261642402,0.008421124917984626,0.002375407358568989,0.013154120068365907,0.005519174833926934,0.004316101349239762,0.004265619166802475,0.001077416991365104,0.006342387005426418,0.009874346350390069,0.002845947581234775,0.006997330154199094
