0,Model_0,Model_1,Model_2,Average
GO:0008788,0.006447286289613008,0.0,0.005705658349557741,0.00405098154639025
GO:0019213,0.007751006034197322,0.0,0.0,0.002583668678065774
GO:0006106,0.0,0.0035803080163831413,2.5800747887013136e-18,0.001193436005461048
4.1.1.5,0.014915746363173952,0.004065220392279185,0.0020532816579291154,0.007011416137794084
GO:1901575,0.0024845933558983787,0.0011577802677374374,0.0,0.0012141245412119388
GO:0008814,0.004726293123352181,0.019652170690254905,0.016118871268475356,0.013499111694027482
GO:0015444,3.205971790525085e-18,0.0016227501780626957,0.0022221763089568043,0.0012816421623398344
GO:0004805,0.0045550772492050666,0.0,0.0,0.0015183590830683555
GO:0005727,0.026215764613606262,0.01777416530957988,0.034229849531067336,0.026073259818084494
GO:0006003,0.0,0.001489622851315659,0.0023939111634554227,0.0012945113382570271
GO:0008816,0.014009433665460182,0.006385188456439174,0.0081450480322155,0.009513223384704951
GO:0102682,0.00039040349506714575,0.0002924202534066543,0.004509650097234168,0.0017308246152359895
GO:0018800,0.003529490154121876,0.001893719088548637,0.0005398675592284507,0.0019876922672996543
GO:0006561,0.0055143135976951675,0.011460062438220469,0.011961403191109474,0.009645259742341704
GO:0032440,0.007505246032760422,0.011156575822931739,0.001969006818265387,0.006876942891319183
GO:0004591,0.0004349256132565994,0.0,0.000905945166051448,0.00044695692643601583
2.7.1.51,0.00824057070813256,0.028493763695661603,0.0,0.012244778134598054
GO:0008815,0.007870385596398579,0.007347411578661897,0.005135993422943198,0.006784596866001223
2.4.1.187,0.014467331987783428,0.0,0.0,0.004822443995927809
GO:0008726,0.0,0.0,0.0,0.0
GO:0030490,0.0,0.0,0.0,0.0
GO:0019264,0.0,0.0,0.0,0.0
GO:0003682,0.0,0.00011993147025363794,0.00370892831507986,0.001276286595111166
GO:0008910,0.016337062910191096,0.0,0.0006318164921041766,0.005656293134098424
GO:0004161,0.0,0.0,0.0,0.0
4.1.2.-,0.004979594329409518,0.0008066841958611035,0.003972407362333834,0.0032528952958681516
GO:0004420,0.0,0.0,0.0013347987987372472,0.00044493293291241576
GO:0009346,0.008087315868760957,0.0,0.010188085776822599,0.006091800548527852
1.2.4.2,0.007434079486133043,0.013875599000600203,0.003482821409828073,0.008264166632187106
2.2.1.10,0.0,0.007222186978383974,0.0,0.0024073956594613246
3.4.19.13,3.9637746702704215e-18,0.004362194961470799,0.010405404761361377,0.00492253324094406
2.7.7.23,0.0,0.0,0.0015687422886839348,0.0005229140962279783
GO:0008771,0.0009437093855199384,0.00767712927519179,0.008438511432029536,0.005686450030913756
GO:0009409,0.0067621510435391,0.015376905273592832,0.012371494898926598,0.011503517072019511
GO:0036374,0.0052334849349336045,0.011219737541350812,0.019852908632449734,0.012102043702911383
GO:0016756,0.0058845225321888465,0.004797309262368186,0.0008117377596512477,0.00383118985140276
GO:0015606,0.014432792434628224,0.0,0.004527819615303371,0.006320204016643865
GO:0017110,0.0,0.0,0.0,0.0
GO:0003839,0.0,0.0,0.011361882775638267,0.003787294258546089
GO:0004715,0.0068263704900558275,0.0,0.0021522451844951463,0.002992871891516991
GO:0035438,0.004464727798440729,0.0,0.0,0.001488242599480243
2.7.9.1,0.0,0.0,0.002510476773008598,0.0008368255910028659
