0,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Average
GO:0102340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017573491577389474,0.0,0.0,8.786745788694737e-06
GO:0007229,0.0,1.0470167295225308e-18,0.0001372504263891756,0.0,0.00016029726903729293,0.0,0.0,0.0,0.0,0.00014978572851836937,0.0,0.0,0.0,0.0,0.0,0.00038019769065819674,0.0,0.0001810171847583814,0.00026673273050084525,0.0001539513364776964,7.146161831699794e-05
GO:0007166,0.0,0.0,0.0,0.0,0.0,0.0,4.348808736908421e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1744043684542105e-20
GO:0047975,0.0016847826086956509,0.0,0.0038453083345662714,0.0,0.0005015520619474625,0.0,0.0006458775976124163,2.2013788560148322e-18,0.0,0.0002613760465175443,0.0,0.0,0.0,0.0005316881860388266,0.0014148969382321416,0.0008950093280326836,0.0006349587871471884,0.00037828205862611077,0.0,0.0004195311892616779,0.0005606631568338988
GO:0016593,3.573956472290418e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003740198667337081,0.0,0.0,0.0001424039461079122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5821190642081032e-05
GO:0034968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006415,4.474362057331234e-19,0.0,0.0,0.0,0.0,1.261687004999947e-05,0.0003734103811234003,0.0006620287825632385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003484362377380265,0.0001574556578631072,0.0001606243001119823,0.0,0.00025878742171342385,9.866798255815895e-05
GO:0045921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GO:0042791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.741526313137499e-19,0.0,0.0,8.707631565687495e-21
GO:1903934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
