0,Model_0,Model_1,Model_2,Average
GO:0102545,0.014628584498135958,0.009319934077510942,0.006974869608369393,0.010307796061338763
4.1.2.-,0.014310151683079926,0.003028025133626504,0.007787189547725362,0.008375122121477263
GO:0032440,0.0167656460702841,0.01624100911689016,0.006957275369738834,0.013321310185637697
GO:0008744,0.017459051863917423,0.03077552458842543,0.012333061770713845,0.0201892127410189
GO:0016811,0.004779685242082831,0.0033571039523069136,0.002681816266626079,0.0036062018203386077
GO:0046917,0.004906689995531278,0.006462525096644262,0.0047639106672895185,0.005377708586488353
GO:0008473,0.001343005952380952,0.004764810343488743,0.0037938406253377912,0.003300552307069162
GO:0043130,0.008278887561098888,0.012248400646909298,0.009755048221023545,0.010094112143010576
GO:0017065,0.003899845027904876,0.00639760798107256,0.006858262985867858,0.005718571998281764
GO:0016977,0.002408385017083434,0.003407357725032073,0.004413692235974372,0.003409811659363293
GO:0051191,0.003622960546650339,0.005264912636059169,0.006836488191930522,0.005241453791546676
GO:0047356,0.010534551651574348,0.018502961485596475,0.0024821484236828514,0.010506553853617892
GO:0009409,0.005226240506449265,0.010667782965086952,0.005854318642860458,0.007249447371465559
GO:0033971,0.006633251808838887,0.0,0.0008767295051073742,0.0025033271046487537
GO:0008092,0.013248389024400484,0.0,0.01114592273609316,0.00813143725349788
6.3.2.2,0.00946336106803617,0.009311263464647375,0.0031341740002187686,0.007302932844300772
GO:0008920,0.0009397505403490078,0.0,0.0021163096453012085,0.001018686728550072
GO:0018826,0.003373314299985442,0.0029368026085594447,0.0032080013734020934,0.0031727060939823262
GO:0004715,0.0013545581212780003,0.011618977299408487,0.0018550963378580687,0.004942877252848185
GO:0047324,0.003710821142339597,0.002838593336790915,0.006643166662015119,0.004397527047048544
GO:0015430,0.0,0.0,0.0012609418918507497,0.00042031396395024993
GO:0034057,0.0013661839939118476,0.0,0.0014901318879300162,0.0009521052939472879
1.8.4.10,0.0031049641226272694,0.0030232199813087514,0.003658862587048688,0.0032623488969949033
GO:0008177,8.782928722205851e-19,0.0015837330608411415,0.0018484154998034148,0.0011440495202148524
GO:2000266,0.004275184404948534,0.0076472512585377996,0.0016772405172245403,0.004533225393570292
GO:0004122,0.013734451919530363,0.007927324772124392,0.009602739204965566,0.01042150529887344
GO:0102971,0.0031853700129658175,0.003040703175250804,0.0035283024220289327,0.003251458536748518
GO:0004614,0.014984698509177661,0.006172420809875866,0.005567514398553453,0.008908211239202327
GO:0032263,0.0011296888118769084,0.0,0.0036567966567125332,0.0015954951561964806
GO:0045151,0.004249362592433701,0.010835110510116226,0.006566833415319115,0.0072171021726230135
GO:0008771,0.001278604203132552,0.0,0.0017621886958475914,0.0010135976329933812
GO:0015444,0.0024961792384555793,0.011774701736479027,0.0027187068590936074,0.005663195944676072
GO:0016756,0.0024607030239335533,0.0,0.007401451883470132,0.0032873849691345616
GO:0030412,0.0032857042147705702,0.011137805193497824,0.0012939165905047902,0.005239141999591062
GO:0045252,0.00415574182302621,0.0,0.0007339523732281354,0.001629898065418115
2.3.1.89,0.0011330561909108409,0.0,0.005807998957487235,0.0023136850494660257
GO:0005354,0.0005990199462822792,0.0057711216369988085,0.0018615812139087479,0.0027439075990632784
GO:0015021,0.0,0.007503604502984812,0.0037261989653698956,0.0037432678227849025
GO:0050385,0.00312838828732922,0.010015230663308483,0.0043106076260370435,0.005818075525558249
1.5.1.2,3.484173623198521e-18,0.0,0.0,1.1613912077328403e-18
GO:0008276,2.7373973018454193e-18,0.0007071842463780029,0.0010378363581290705,0.0005816735348356921
GO:0052665,0.0004905920849746898,0.000693311408894022,0.002604352026560819,0.001262751840143177
GO:0033748,0.000576486700712098,0.001137336787220131,0.0011894911693788584,0.000967771552437029
4.1.3.6,0.008199842350324995,0.0,0.011012520588526345,0.006404120979617113
GO:0009190,0.01019094810848075,0.00510975715072125,0.005516445293303191,0.006939050184168398
GO:0030255,0.001387135737652745,0.0,0.0022878527778148086,0.001224996171822518
GO:0047200,0.000739801344823756,0.00354844536493389,0.0013368660217551098,0.0018750375771709185
GO:0005267,0.00034829666193971864,0.0,0.0015759489280737322,0.0006414151966711503
GO:0007205,0.0056233029718478445,0.0,0.003535519136988391,0.003052940702945412
2.3.1.12,0.0014335496014086996,0.011713763821609425,0.004404705386302977,0.005850672936440367
2.3.1.28,0.001713666886639422,0.00010014333702911368,9.94774871868769e-19,0.0006046034078895122
GO:0004407,0.0,0.0010015577882265497,0.0024369831017235738,0.0011461802966500412
1.1.1.103,2.6896413843428014e-19,0.002539306980317302,0.002001930049892054,0.001513745676736452
GO:0033794,0.000376694863091994,0.0,0.0009858029590814566,0.0004541659407244836
5.4.2.12,0.0007051278904654007,0.0,0.0009400946665636756,0.0005484075190096921
GO:0051606,0.0012155040228887708,0.0,0.001371451564364749,0.0008623185290845066
GO:0102210,1.4280278552282494e-18,0.0,0.0008160874240530744,0.00027202914135102525
GO:0008610,0.009454468567241853,0.0,0.004822994133112054,0.004759154233451302
GO:0019464,0.0029444636153597224,7.285259249664607e-18,0.002881764681369244,0.001942076098909658
GO:0050821,0.0,0.0,0.0011977354375667599,0.0003992451458555866
GO:0047605,0.002100353980639195,0.0021974275851440613,0.00358361215335634,0.0026271312397131985
GO:0008788,0.018869865349310268,0.0,0.005392409133866972,0.008087424827725747
GO:0004163,0.0005848996250300905,0.0,0.0027810294719452467,0.0011219763656584458
GO:0033726,0.0022253277986532135,0.0,9.510053994381547e-05,0.0007734761128656764
GO:0047334,0.0004016109587556304,0.0,0.0037221618717821064,0.001374590943512579
GO:0003839,0.004307591221347753,0.0,0.004482069952757825,0.0029298870580351925
GO:0004725,2.9341409094660538e-05,0.0,0.0006177565225611023,0.00021569931055192093
GO:0036370,0.0010721469319847129,0.0,1.8646281809510124e-18,0.0003573823106615716
1.7.2.2,0.00025872762714868486,0.0,0.0006532088373998392,0.0003039788215161747
GO:0030245,0.0003029987743581205,0.0,0.001821554825696634,0.0007081845333515848
GO:0008814,0.005253290434068548,0.012624757956178501,0.006431173668478049,0.008103074019575033
GO:0035591,0.002466793876404271,0.002280815898613959,0.0013724855504873377,0.0020400317751685226
GO:0046081,0.000415752923976608,0.0,0.00041834629268957206,0.00027803307222206
GO:0046942,0.0018499594691031597,0.0,0.0008796157052380959,0.0009098583914470852
GO:0070038,0.0,0.0,0.0009170217807518124,0.0003056739269172708
GO:0006797,2.7382452872952026e-05,0.0,0.00020855862041383992,7.864702442893065e-05
GO:1901575,0.0038595935189628507,0.0,0.0011979028478887853,0.0016858321222838785
GO:0036402,2.6409674280684985e-05,0.0009895076501269843,0.001817273202021977,0.0009443968421432154
GO:0004776,2.8392272939711033e-05,0.0,0.0005611454542390023,0.00019651257572623777
GO:0004591,0.008639113800150373,0.0,0.006410044390813809,0.005016386063654728
GO:0007035,0.0,0.0044659368942618835,0.0007902361164739801,0.0017520576702452879
GO:0008707,0.007561913089171242,0.0072031876637291894,0.008934199498790733,0.007899766750563723
GO:0103015,0.0034757807192750587,0.0,0.0007375528090747387,0.0014044445094499325
GO:0006725,0.0002680851551622475,0.0,0.0007700185782360322,0.0003460345777994266
GO:0046555,0.0005167812216145998,0.006708676662938149,0.0064897009826405715,0.004571719622397773
GO:0047267,0.002563770356044897,0.0030180000907458677,0.0028371642913498428,0.0028063115793802024
GO:0003873,0.0025612065348029627,0.0,0.001579476699531511,0.001380227744778158
GO:0034077,0.0034913618476945583,0.003568250530770583,0.00136703433778355,0.002808882238749564
GO:0033573,0.0012612324567359689,0.0,0.00022648721148771817,0.0004959065560745623
