,Best parameters,Validation set indices,Threshold,Training performance,Validation performance,Test performance
0,"{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 100}",[78 83 79 58 84 45 73 74 52 82 25 56 70 44 11 49 55 34 17  3 59 42],0.2518,1.0,0.7882,0.8941
1,"{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",[ 1 39 83 75 49 25 62 45 87 46  4 61 16 27 67 24 81 13 79 38 73 53],0.22,1.0,0.8353,0.7588
2,"{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",[72 87 66 85 16 19 34  3 12 14 60 61 44 52 86 80 40 41 53 55  0 76],0.2966,1.0,0.8941,0.9529
