0,Model_0,Model_1,Model_2,Model_3,Model_4,Average
GO:0047643,0.0,0.0,0.0,0.0,0.0,0.0
GO:0098785,0.0,0.0,0.0,0.0,0.0,0.0
GO:0005736,0.0,0.0,0.00018911031810336882,0.0,0.0,3.7822063620673764e-05
GO:0005797,0.0,0.0,0.0,0.0,0.0,0.0
GO:0009070,0.0,0.0,0.0,0.0,0.0,0.0
GO:0016260,0.003739320536604017,0.0,0.0017810701938207431,0.0,0.0,0.001104078146084952
GO:0015648,0.0,0.0,9.675940683660015e-06,0.0,0.0,1.935188136732003e-06
GO:0033765,0.0,0.0,0.0012626746751885302,0.0,0.0,0.000252534935037706
GO:0044377,0.0,0.0,0.0,0.0,0.0,0.0
GO:0010828,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004362,0.0,0.00010198219759154385,0.00023156426352165393,0.0018121575374809393,0.0,0.00042914079971882746
GO:1901235,0.0,0.0,0.0,0.0,0.0,0.0
GO:1900063,0.0,0.0,0.0,0.0,0.0,0.0
GO:0044183,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006002,0.0,0.003900863469624209,0.00030242592232693015,0.0,0.000977542309907881,0.001036166340371804
GO:0042158,0.0,0.0,0.0,0.0,1.280952546173047e-18,2.561905092346094e-19
GO:0019217,0.0,0.0,0.0001388888888888886,4.348764636474645e-05,0.0007689159858059155,0.00019025850421191013
GO:0032150,0.00025447767417629907,0.0,9.798642567427521e-05,0.0,0.0,7.049281997011485e-05
GO:0000802,0.0,0.0,0.0,0.0,0.0,0.0
GO:0061736,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004854,0.0,0.0,0.0005312201432160605,0.0,0.0018032548677709933,0.0004668950021974108
GO:0004557,0.0,0.0,8.3972631142442e-05,0.0,0.0,1.67945262284884e-05
GO:0015038,0.0,0.0,0.0,0.0,0.0,0.0
GO:0009269,0.0,0.0,0.0,0.0,0.0021573674379953014,0.0004314734875990603
GO:0018548,0.0,0.0,0.0010120663301374658,0.0,0.0,0.00020241326602749317
GO:0034025,0.0,0.0,0.0,0.0,0.0,0.0
GO:0044732,0.0,0.0,0.0,0.0,0.0,0.0
GO:0047453,0.0,0.0,0.0,0.0,0.0,0.0
GO:0051896,0.0,0.0,0.0,0.0,0.0,0.0
GO:0035066,0.0,0.0,0.0,0.0,0.0,0.0
GO:0034979,0.0,0.000538689261809058,0.0,0.0,0.0,0.0001077378523618116
GO:0032233,0.0,0.0,0.0,0.0,0.0,0.0
GO:0001522,0.0,0.0,0.0006141749522828302,0.0,0.0,0.00012283499045656604
GO:0034477,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004049,0.0,0.0,0.0004250545424274966,0.0,0.0,8.501090848549931e-05
GO:2000767,0.0,0.0,0.0,0.0,0.0,0.0
GO:0097043,0.0,0.0,0.0,0.0,0.0,0.0
GO:0097157,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000832,0.0,0.0,0.0,0.0,0.0,0.0
GO:0009736,0.0,0.0006404089818777914,0.0,0.000826152190793876,0.0,0.00029331223453433347
GO:0009328,0.0,0.0012673180833043347,0.0,0.0,0.0,0.00025346361666086695
GO:0005871,0.0,0.0,7.838745800671847e-05,0.0,0.0,1.5677491601343694e-05
GO:0043596,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006563,0.0,0.0,0.0,0.0,0.0,0.0
GO:0032050,0.0,2.415695787910508e-18,0.0,0.0,0.0,4.831391575821016e-19
GO:0080019,0.0,0.0,0.0,0.0,0.0,0.0
GO:0045144,0.0,0.0,0.0,2.7050707853544343e-18,0.0,5.410141570708868e-19
GO:1990545,9.90414102647335e-19,0.0,0.0,0.0,0.0,1.98082820529467e-19
GO:0033926,2.7061757309235515e-05,0.0,0.0,0.0,0.0006497602039460955,0.0001353643922510662
GO:0016847,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006747,0.0003517774361087088,0.0,0.0,0.0,0.0,7.035548722174175e-05
GO:0070273,0.0,0.0,0.000272776578257013,0.0,0.0,5.4555315651402594e-05
GO:0009450,0.0,0.0,0.0,0.0,0.0,0.0
GO:0043412,0.0023886838552664076,0.0,0.0005335282985494564,0.0,0.00022205018694135538,0.0006288524681514439
GO:0080130,0.0,0.0,0.0,0.0,0.0,0.0
GO:0002184,6.734456840675771e-05,0.0,0.0,0.0,0.0,1.3468913681351542e-05
GO:0008923,0.00031093906093906086,0.0,0.0,0.0,0.0,6.218781218781217e-05
GO:1900364,0.0,0.0,0.0,0.0,0.0,0.0
GO:0044874,0.0,0.0,8.343919775672432e-05,0.0,0.0,1.6687839551344865e-05
GO:0004568,0.0,0.0,0.00012907949507138738,0.0,0.0,2.5815899014277477e-05
GO:0035023,0.0,0.0,0.0,0.0,0.0,0.0
GO:0036286,0.0,0.0,0.0,0.0,0.0,0.0
GO:0033825,0.0,0.0,0.0,0.0,0.0,0.0
GO:0005798,0.0,0.0,0.0,0.0,0.0,0.0
GO:0016891,0.0,0.0003184970084095788,0.00035426106741689973,0.0,0.0,0.00013455161516529572
GO:0004438,0.0,0.0,0.0,0.0,0.0,0.0
GO:0098567,0.0,0.0,0.0,0.0,0.0,0.0
GO:0045148,0.0,0.0,0.0,0.0,0.0,0.0
GO:0019553,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000028,0.0,0.0,0.0,0.0,0.0,0.0
GO:0052739,0.0010402568815571695,0.0006381766381766387,0.00011557705641903467,0.0,0.0,0.00035880211523056855
GO:0045505,0.0,0.0,0.0,0.0,0.0,0.0
GO:0043785,0.0,0.0,0.0,0.0,0.0,0.0
GO:1901907,0.0,0.00010630220197418348,0.0,0.0,0.0,2.1260440394836697e-05
GO:1902369,0.0,0.0,0.0,0.0,0.0,0.0
GO:0070478,0.0,0.0,0.00011756168359941935,0.0,0.0,2.351233671988387e-05
GO:0070041,0.0,0.0,0.0007650510948291421,9.78927479146004e-19,0.0,0.00015301021896582862
GO:0045303,0.0003767756791423343,0.0,0.0,0.0021470789272646927,0.0009604834871431363,0.0006968676187100326
GO:0006666,0.0,0.0,0.0,0.0,0.0,0.0
GO:0030288,5.0402288640797185e-19,0.0,9.144623559446603e-06,0.0017380354941868607,0.00017144621328509424,0.0003837252662062804
GO:0006396,0.0,0.00011571204231754765,0.0,0.0,0.0,2.314240846350953e-05
GO:0004365,0.00024147940629669736,0.0,0.0,0.0,0.0008993058873842915,0.00022815705873619778
GO:0032194,4.223804234580026e-18,0.0,0.0,0.0006690129869206822,0.0,0.00013380259738413728
GO:0009156,0.0,0.0,0.0,0.0,0.0,0.0
GO:0034486,0.0,0.0,0.0,0.0,0.0,0.0
GO:0070209,0.0,0.0,0.0,0.0,0.0,0.0
GO:2001040,0.0,0.0,0.0,0.0,0.0,0.0
GO:0070816,0.0007011305104826205,0.0,0.0,0.0,0.0,0.0001402261020965241
GO:0034967,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006289,0.0012524177167738085,0.0011123913569183058,0.0,0.004119989118876271,0.0006104624735473776,0.0014190521332231524
GO:0071042,0.0,1.5989856966324165e-18,0.0,0.0,0.0,3.197971393264833e-19
GO:0019835,0.0,0.0,0.0,0.001015632699680758,0.0,0.0002031265399361516
GO:0004111,0.0,0.0007881790104765923,8.096743210938027e-05,0.0,0.0,0.0001738292885171945
GO:0036088,0.0,0.0,0.0,0.0,0.0,0.0
GO:0061575,0.0,0.0,0.0,0.0,0.0,0.0
GO:0050515,9.842750664743469e-19,0.0,0.00022345510413110316,0.0007308970099667757,0.0,0.00019087042281957595
GO:0097344,0.0,0.0,0.0,0.0,0.0,0.0
GO:0010833,0.0,0.0,0.0,0.0,0.0,0.0
GO:0003714,0.0,0.00046523517382413097,7.060572277963578e-05,0.0,0.000984657977442881,0.0003040997748093296
GO:0070475,0.0,0.0,0.0002382394661734514,0.0,0.0,4.764789323469028e-05
GO:0017053,0.0,0.0,0.0,0.0,0.0,0.0
GO:2001168,0.0,0.0,0.0,0.0,0.0,0.0
GO:0005527,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000386,0.0,0.0,0.0,0.0,0.0,0.0
GO:0045332,0.0,0.0,0.0,0.0,0.0,0.0
GO:0008755,0.0,0.0,0.0,0.0,0.0,0.0
GO:0010285,0.0,0.0,0.0,0.0,0.0,0.0
GO:0102571,0.0,0.0,0.000726900426197285,0.0,0.0,0.000145380085239457
GO:0070726,0.0,0.0,0.0,0.0,0.0,0.0
GO:0033384,0.0,0.0,0.0,0.0,0.0,0.0
GO:0031499,0.0,0.0,0.0,0.002103632654513566,0.0,0.0004207265309027132
GO:0098706,0.0,0.0,0.0,0.0,0.0,0.0
GO:0005227,0.0,0.0,0.0,0.0,0.0,0.0
GO:0001778,0.0,0.0,0.0,0.0,0.0,0.0
GO:0097745,0.0,0.0,0.0,0.0,0.0,0.0
GO:0008310,0.0,0.0,0.0,0.0,0.0,0.0
GO:0043934,0.0011170916890548195,0.0,0.0002833344343157714,0.0010063975055104614,0.0009078324327989876,0.0006629312123360079
GO:0008893,0.0,0.0,0.00026109833536798834,0.0,0.0,5.221966707359767e-05
GO:0009166,0.0,0.0009285072801539957,0.0,0.0,0.0,0.00018570145603079914
GO:0047826,0.0,0.0,0.0,0.0,0.0,0.0
GO:0140268,0.0,0.0,0.0,0.0,0.0,0.0
GO:0031120,0.0,0.0,0.0,0.0,0.0,0.0
GO:0034472,0.0,0.0,0.0,0.0,0.0,0.0
GO:0047371,0.0008593750000000002,0.0,0.00011542364282090444,0.0,0.0,0.0001949597285641809
GO:0099500,0.0,0.0,0.0,0.0,0.0,0.0
GO:0046386,0.0,0.0,0.0005786321443736439,0.0,0.0,0.00011572642887472879
GO:0030729,0.0,0.0,0.0,0.0,0.0,0.0
GO:0007096,0.0,0.0,0.0,0.0,0.0,0.0
GO:0065003,0.0,0.0,0.0002769917162562139,0.0,0.0,5.539834325124278e-05
GO:0006212,0.0018356660046148178,0.0,0.0,0.0,0.0,0.00036713320092296355
GO:0031110,0.0,0.0,0.0,0.0,0.0,0.0
GO:0008446,1.1174022449000784e-18,0.0,0.0,0.0,0.0,2.234804489800157e-19
GO:0006311,0.0,0.0,9.308715928530802e-06,0.0,0.0,1.8617431857061605e-06
GO:1990726,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004788,2.6689587652790662e-18,0.0,0.00022138076711211704,0.0009240563653741222,0.0,0.00022908742649724838
GO:0034069,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004489,0.0,0.0,0.0,0.0,0.0,0.0
GO:0035539,0.0,0.0,0.00013038059629949072,0.0,0.0,2.6076119259898146e-05
GO:0010288,0.0,0.0,0.0,0.0,0.0,0.0
GO:0033999,0.0,0.0,0.0002314051373533357,0.0,0.0,4.628102747066714e-05
GO:0033540,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000700,0.0,0.0,0.0,0.0,0.0,0.0
GO:0031235,0.0003704141119211753,0.0,0.0006055495211771975,0.0,0.0,0.00019519272661967457
GO:0051315,0.0,3.6173675259963335e-18,0.0,0.0,0.0,7.234735051992667e-19
GO:0052592,0.0,0.0,0.0,0.0,0.0,0.0
GO:0015297,0.0,0.0,0.00016182075620284605,0.0,0.0,3.236415124056921e-05
GO:0031207,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006369,0.0,0.0,0.0,0.0,0.0,0.0
GO:0140078,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006527,0.0,0.0006050193086200322,0.0002544106832746607,0.0,0.0,0.0001718859983789386
GO:0050454,0.0,0.0,0.0,0.0,0.0,0.0
GO:0009254,0.0005948857187367859,0.0004983111994625311,0.0,0.002721080936968061,1.1112282276748007e-18,0.0007628555710334759
GO:1904462,0.0,0.0,0.0,0.0,0.0,0.0
GO:0046306,0.0,0.0,0.0,0.0,0.0,0.0
GO:0018667,0.0,0.0,0.0,0.0,0.0,0.0
GO:2001225,0.0,0.0,0.0,0.0,0.0,0.0
GO:0071039,0.0,0.0,2.2793506157240804e-19,0.0,0.0,4.5587012314481606e-20
GO:0071264,0.0,0.0,0.0,0.0,0.0,0.0
GO:1903473,0.0,0.0,0.0,0.0,0.0,0.0
GO:0071475,0.0,0.0,0.0,0.0,0.0,0.0
GO:1901525,0.0,0.0,0.0,0.0,0.0,0.0
GO:0042958,0.0,0.0,0.0,0.0,0.0,0.0
GO:0000812,0.0,0.0,0.0,0.0,0.0,0.0
GO:0006048,1.5379115205618248e-18,0.0,5.11840298284297e-19,0.0,0.0,4.0995036376922437e-19
GO:0006626,0.0,0.0,0.0,0.0,0.0,0.0
GO:0034737,0.0,0.0,0.0,0.0,0.0,0.0
GO:0004536,0.0,0.0,0.00012517544096918502,0.0,0.0,2.5035088193837002e-05
GO:0030837,0.0,0.0,0.0,0.0,0.0,0.0
GO:0005776,0.0,0.0,0.0,0.0,0.0,0.0
GO:0008694,0.0,0.0,0.00031763645468643276,0.0,0.0,6.352729093728655e-05
GO:0018393,0.0,0.0,0.0,0.0,0.0,0.0
GO:0031990,0.0,0.0,0.0,0.0,0.0,0.0
GO:0003934,0.0,0.0007329319208636921,1.0388871099726902e-05,0.0,0.0,0.0001486641583926838
GO:0030287,0.0,0.0,0.0,0.0,0.0,0.0
GO:0047471,0.0,0.0,0.00010754048582996036,0.0008212756551316923,0.0,0.00018576322819233054
GO:0047349,0.0007450893708446624,0.0,0.0018353592841663326,0.0,0.0,0.000516089731002199
GO:0101006,0.0,0.0,0.00047236936517147774,0.004526327053288936,0.0016813838550247117,0.0013360160546970249
GO:0015667,0.001968236882295513,0.0015104310967518284,0.0011257840857102608,0.0,0.0,0.0009208904129515205
GO:0071578,0.0,0.0,0.0,0.0,0.0,0.0
