sampleID	100_S48_L001	101_S49_L001	102_S50_L001	103_S51_L001	104_S52_L001	105_S53_L001	106_S54_L001	107_S55_L001	108_S56_L001	109_S57_L001	10_S10_L001	110_S58_L001	111_S59_L001	112_S60_L001	113_S61_L001	114_S62_L001	115_S63_L001	116_S64_L001	117_S1_L001	118_S2_L001	119_S3_L001	11_S11_L001	120_S4_L001	121_S5_L001	122_S6_L001	123_S7_L001	124_S8_L001	125_S9_L001	126_S10_L001	127_S11_L001	128_S12_L001	129_S13_L001	12_S12_L001	130_S14_L001	131_S15_L001	132_S16_L001	133_S17_L001	134_S18_L001	135_S19_L001	136_S20_L001	137_S21_L001	138_S22_L001	139_S23_L001	13_S13_L001	140_S24_L001	141_S25_L001	143_S27_L001	144_S28_L001	145_S29_L001	146_S30_L001	147_S31_L001	148_S32_L001	149_S33_L001	14_S14_L001	150_S34_L001	151_S35_L001	152_S36_L001	153_S37_L001	154_S38_L001	155_S39_L001	156_S40_L001	157_S41_L001	158_S42_L001	159_S43_L001	15_S15_L001	160_S44_L001	161_S45_L001	162_S46_L001	163_S47_L001	164_S48_L001	165_S49_L001	166_S50_L001	167_S51_L001	168_S52_L001	169_S53_L001	16_S16_L001	170_S54_L001	171_S55_L001	172_S56_L001	173_S57_L001	174_S58_L001	175_S59_L001	176_S60_L001	177_S61_L001	178_S62_L001	179_S63_L001	17_S17_L001	180_S64_L001	181_S1_L001	182_S2_L001	183_S3_L001	184_S4_L001	185_S5_L001	186_S6_L001	187_S7_L001	188_S8_L001	189_S9_L001	18_S18_L001	190_S10_L001	191_S11_L001	192_S12_L001	193_S13_L001	194_S14_L001	195_S15_L001	196_S16_L001	197_S17_L001	198_S18_L001	199_S19_L001	19_S19_L001	1_S1_L001	200_S20_L001	201_S21_L001	202_S22_L001	203_S23_L001	204_S24_L001	205_S25_L001	206_S26_L001	207_S27_L001	208_S28_L001	209_S29_L001	20_S20_L001	210_S30_L001	211_S31_L001	212_S32_L001	213_S33_L001	214_S34_L001	215_S35_L001	216_S36_L001	217_S37_L001	218_S38_L001	219_S39_L001	21_S21_L001	220_S40_L001	221_S41_L001	222_S42_L001	223_S43_L001	224_S44_L001	225_S45_L001	226_S46_L001	227_S47_L001	228_S48_L001	229_S49_L001	22_S22_L001	230_S50_L001	231_S51_L001	232_S52_L001	23_S23_L001	245_S1_L001	246_S2_L001	247_S3_L001	248_S4_L001	249_S5_L001	24_S24_L001	250_S6_L001	251_S7_L001	252_S8_L001	254_S10_L001	255_S11_L001	256_S12_L001	257_S13_L001	258_S14_L001	259_S15_L001	260_S16_L001	261_S17_L001	262_S18_L001	263_S19_L001	264_S20_L001	265_S21_L001	266_S22_L001	267_S23_L001	268_S24_L001	269_S25_L001	270_S26_L001	271_S27_L001	272_S28_L001	273_S29_L001	274_S30_L001	275_S31_L001	276_S32_L001	277_S33_L001	278_S34_L001	279_S35_L001	27_S25_L001	280_S36_L001	281_S37_L001	282_S38_L001	283_S39_L001	284_S40_L001	285_S41_L001	286_S42_L001	287_S43_L001	288_S44_L001	289_S45_L001	28_S26_L001	290_S46_L001	291_S47_L001	292_S48_L001	293_S49_L001	294_S50_L001	295_S51_L001	296_S52_L001	297_S53_L001	298_S54_L001	299_S55_L001	29_S27_L001	2_S2_L001	300_S56_L001	301_S57_L001	302_S58_L001	303_S59_L001	304_S60_L001	305_S61_L001	306_S62_L001	307_S63_L001	308_S64_L001	309_S1_L001	30_S28_L001	310_S2_L001	311_S3_L001	312_S4_L001	313_S5_L001	314_S6_L001	315_S7_L001	316_S8_L001	317_S9_L001	318_S10_L001	319_S11_L001	31_S29_L001	320_S12_L001	321_S13_L001	322_S14_L001	323_S15_L001	324_S16_L001	325_S17_L001	326_S18_L001	327_S19_L001	328_S20_L001	329_S21_L001	32_S30_L001	330_S22_L001	331_S23_L001	332_S24_L001	333_S25_L001	334_S26_L001	335_S27_L001	336_S28_L001	337_S29_L001	338_S30_L001	339_S31_L001	33_S31_L001	340_S32_L001	341_S33_L001	342_S34_L001	343_S35_L001	344_S36_L001	345_S37_L001	346_S38_L001	347_S39_L001	348_S40_L001	349_S41_L001	34_S32_L001	350_S42_L001	351_S43_L001	352_S44_L001	353_S45_L001	354_S46_L001	355_S47_L001	356_S48_L001	357_S49_L001	358_S50_L001	359_S51_L001	35_S33_L001	360_S52_L001	361_S53_L001	362_S54_L001	363_S55_L001	364_S56_L001	365_S57_L001	366_S58_L001	367_S59_L001	368_S60_L001	369_S61_L001	36_S34_L001	370_S62_L001	371_S63_L001	372_S64_L001	37_S35_L001	38_S36_L001	39_S37_L001	3_S3_L001	40_S38_L001	41_S39_L001	42_S40_L001	43_S41_L001	44_S42_L001	45_S43_L001	46_S44_L001	47_S45_L001	48_S46_L001	49_S47_L001	4_S4_L001	50_S48_L001	51_S49_L001	52_S50_L001	53_S1_L001	54_S2_L001	55_S3_L001	56_S4_L001	57_S5_L001	58_S6_L001	59_S7_L001	5_S5_L001	60_S8_L001	61_S9_L001	62_S10_L001	63_S11_L001	64_S12_L001	65_S13_L001	66_S14_L001	67_S15_L001	68_S16_L001	69_S17_L001	6_S6_L001	70_S18_L001	71_S19_L001	72_S20_L001	73_S21_L001	74_S22_L001	75_S23_L001	76_S24_L001	77_S25_L001	78_S26_L001	79_S27_L001	7_S7_L001	80_S28_L001	81_S29_L001	82_S30_L001	83_S31_L001	84_S32_L001	85_S33_L001	86_S34_L001	87_S35_L001	88_S36_L001	89_S37_L001	8_S8_L001	90_S38_L001	91_S39_L001	92_S40_L001	93_S41_L001	94_S42_L001	95_S43_L001	96_S44_L001	97_S45_L001	98_S46_L001	99_S47_L001	9_S9_L001
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Multi-affiliation|f__Multi-affiliation|g__Multi-affiliation	2.87021279282905	3.94625295667452	3.81171615376938	3.98571435489485	4.63494562954673	4.49531460624029	6.96847798191133	3.91840926302253	2.10099360805493	4.04451739601286	10.5864218896559	9.10881805483298	10.4513885450362	10.221547823	4.68395119007826	3.82885741698223	3.85110471340571	0.0484400415571855	4.51150436499028	7.11375181220302	6.68490330104979	3.66918796596348	4.70755513419016	6.31128677892458	3.66078193912482	8.74261527155078	3.27034559999808	7.4722820710784	9.87678470741807	3.67979596658272	11.1181483211938	7.8246437737016	6.83499576310426	6.4083974438995	9.35723816870228	10.9798878665406	3.86779565715678	6.91031792943865	6.20937094529782	3.5892940708633	1.55276804081169	9.60199379812205	8.74469358968941	7.93850060305104	11.8954897489505	5.70382737354493	10.39562264799	9.27906023420242	4.90098706351894	8.25532960331591	9.38089634299603	4.72788511884751	4.52803586268785	2.79209243696618	3.89587054219404	3.57016610462238	2.26354905593971	8.12632374712733	9.93902819268014	0.203695532022177	8.65572297124055	8.93130137885236	5.42046178854327	5.18252512480404	2.80150481762359	9.44354884378719	5.56069080416633	3.81793509960304	0.118293657279439	6.81978131310326	5.98278102511468	8.77785637723303	9.69617051357776	8.17453681830948	3.76058575963859	6.64999840350405	6.22931609349421	8.38879117684357	1.20940387030686	7.16257923304107	7.0307368853706	6.79475869411193	7.58366339860557	3.64417387404198	4.67247568799829	1.40167013510765	5.99372524740241	6.61149235917357	0.87108200190309	7.91329451731421	8.22425291044789	7.70928870124846	6.08471153135758	11.1832667815819	7.84171269514444	2.43777314494685	6.57741208637323	6.72806349333253	6.22327298994904	8.83993138023678	9.40314009652187	3.94986365146759	3.25776772149695	4.62374848467748	10.9086137374825	3.61665796355135	3.82633439813245	2.00130804879486	2.04073124680499	5.90529265703753	7.42779309822552	0.981681501174279	8.51087180387529	8.90662214685552	0.640120113385146	0.904438424809035	4.39902404894826	6.74353088230298	3.40142599671533	7.91895719699842	9.64350386088526	8.73578967411773	3.61198044038053	4.7965790419666	-0.500529589021259	7.48551751925554	8.48293425047164	1.93963913360361	0.864622209271181	10.3338512956778	10.1036803772144	1.47006889305477	5.85362102053622	3.22356875520386	4.68036979871588	0.284290172832511	-0.651275418947739	4.45911564463441	10.4491858425386	5.23956867093248	4.59637721844451	4.76999389928819	9.07893205510344	4.70622480915118	0.304411171107953	10.2723276698864	2.3303823983249	9.48925932347976	8.1556021795134	6.05700694716947	1.75628559767192	0.814177491677208	5.10038337594129	3.74685861040524	8.16494675650645	3.04621103181779	4.4837449773157	6.6356673967735	7.11620586885363	2.23384591614408	4.58335150849658	4.97866865579023	4.18333533062524	-0.194866420756238	2.15428421976598	7.55831160516922	2.46629141256588	7.3228297599307	6.12123340159643	6.40649160610051	9.50191011089838	1.62381347702004	8.41477709361778	5.31249894030484	5.15380109022429	0.460867960082526	7.90765141140615	1.53919811767181	3.71561241472622	4.34564106437797	4.95886412686598	3.96177690865985	8.64000242150433	4.99271073286122	4.42113778852024	9.5043105822485	1.39981284163843	10.5375734626984	3.65694321074905	0.412061710899687	5.45180292376285	5.89952216080826	6.53734886242703	7.47747466733822	8.45667057860123	7.90614024752337	8.44007672694255	10.4929538628171	4.89987261019979	2.38868447302569	2.84327683928683	9.8090530383697	2.81226205336321	8.86502027097145	1.69506867844153	5.70162746629668	7.27285063337625	0.430810367748025	7.83954594511003	8.30195578006807	2.34474470740721	1.17440725945086	11.0584086148461	8.41598703346033	0.937462918561128	4.77339382884025	3.4781155710002	9.01234979781485	8.27023742148581	4.82551167143465	9.71200649235913	6.67511746524112	5.23392832037922	-1.0673404224844	8.80248197008778	2.79483146978901	0.0980790041003772	9.61626761874552	4.7125149333038	6.75347131643028	6.68848049494876	2.02603818297722	4.27763508255755	8.7018545397033	5.418730075912	4.36877904971594	9.26850059809809	6.18988643285515	-0.0457678643997284	8.32554400753822	-1.1470922620666	8.170196367742	3.566548728044	5.21189726618704	10.6614638566725	6.60608078092408	2.44504329447105	7.13851425899726	4.35182978222166	1.17189104482116	5.48807258446518	6.02013190396268	2.82317118022593	5.50590929705391	4.85549618237489	0.368401562378867	4.66256872057671	2.98727567446584	6.66191517221002	4.69333032497003	0.304103162342589	7.26400159180419	-2.80816813533354	6.22487686294184	3.60384634184553	4.1871681620158	3.74385883538528	3.57871375334744	3.49233650969603	4.56427800099615	4.2139327044842	4.47895695132518	4.56127066914824	2.22409353169027	1.34582252058321	4.33819364764041	1.64209458688037	5.81339990723303	0.924730743482931	2.88976610757409	6.31861775093147	5.59300563670298	3.95213896960022	10.5747334389315	8.51023341453428	5.75498383818231	3.4999372808302	9.79371548482393	-1.35012124143686	9.49721955434677	10.1963441867711	9.92012986703589	4.28815917088147	4.96611927675193	6.79502511018601	3.70236231652164	6.82814239277367	3.04952525677292	2.96660292398634	4.38710218000807	8.8023130666124	9.03512468285068	9.22349491268349	5.79059274371713	8.21409433915976	2.59126959573606	4.58913810541308	11.7549628253036	5.37586047513737	2.72333993354522	3.99807635426315	4.23064894194157	6.19357886149354	6.00301520678621	10.0127077049446	-3.75603116933995	8.17972974730108	3.71087815898435	8.44945370608968	4.16529408971827	7.56967971454213	8.44412216499544	4.30648418720441	3.5717532903272	10.4512216675608	10.2944791043272	3.99790406123882	1.82024771418025	8.01827447495642	2.42487274388901	5.63956022629074	2.76898497308519	6.40792540144661	5.79664636967883	9.41444401098498	3.30377043407059	0.34798137494538	3.76830875422439	2.201638457603	2.01529137934078	7.11590062207201	3.32876110895318	4.37623582683398	0.766655678544996	6.24368263524559	4.15377295174938	10.4961219586548	3.48064759877955	6.41571986382251	3.95301608963501	8.41993779009935	3.17939365379235	9.56907639629345	-0.192579572564988	6.13487584931034	10.7707609148888
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium	3.42864817444692	7.17594374020061	5.74294378530524	6.6696926619986	5.84780020959273	5.61131011714264	3.11505864153385	4.73334178761434	4.19236303362928	0.700969335708685	-1.85709324533814	-1.89801045368388	1.41124039635119	0.448572452211129	-4.08779085184101	3.06274470694945	1.44884739303759	4.36218662795666	2.80442644031973	5.1249415223455	3.62453904890684	4.1911763133048	-1.65843754297589	-0.143088866157127	1.13747181237851	-0.530317175446244	3.11589020891037	-0.730644479627747	0.960051865643264	2.75139687131564	1.02697706230422	0.728462038993708	5.88258167468897	4.62350582685665	8.20270653732251	4.45728273936512	5.71759639210401	3.12629541667815	3.31722614699105	5.89994092662595	3.58764348749814	0.0609050937138527	-0.707109421958872	-2.4666321589638	-1.60423183469251	6.58781388426519	-0.228416325202604	-0.497441140725901	3.32294261222967	1.43618828206605	0.437093434849087	3.57121096614756	4.80840616679001	5.33008682505101	-2.76988246625351	3.39157520107355	6.33993796688944	-0.969878084773196	1.13414457515265	3.64150385696769	-2.97783363785662	7.23519410745061	1.52322979994146	5.80683594037505	2.56198959564557	6.66840965529609	4.20996040601383	5.2400692747815	3.4188603999383	-2.73796909600864	-0.946481374525595	0.849552154106815	3.61440013047448	-2.89271090261179	7.12075329516326	5.46761398105684	-3.59794771736185	-0.219147354721933	5.474117323252	5.24650927272404	7.59890726114932	5.05523115142894	0.500562698738285	1.56627030002975	-1.00227543771607	4.38459738296022	8.85757702887502	5.40341154512844	6.15014498954734	1.67547017319061	4.17584930366897	4.69996079297498	6.26194565174219	1.92175866067946	8.56489983456768	0.900842701781253	2.95583986204989	2.34131866469739	0.862995350198567	-0.229467718236508	-2.50038597750565	-1.01617669451188	0.788161540512064	4.72930016068922	-1.65483288565479	3.74202592731027	1.7994492310254	4.98998315262639	5.70420420242895	4.50659561711998	-3.02908238912902	6.67832342712757	8.01886179289154	7.7089986056626	5.30200653208068	4.54969093654684	4.31435824271338	8.50878822712162	3.80777427003606	0.967161228544288	2.79449857004286	1.36884123323824	1.53623811102962	-2.66688807810788	5.54436648291722	0.359726912635852	4.27476578243411	2.87171822069357	6.36690770568862	1.38979275897027	0.980971726193301	4.27180182357186	7.87137795669158	5.87628002664139	-2.39826298277082	6.99814471327401	1.96901239239404	6.00433092880242	-0.353460389000222	5.31166342996962	3.08493425795864	6.10842958572849	1.70169200090952	-0.479829465347526	3.97921162692198	1.70661257117618	6.52782955245873	0.0368994029352017	4.76243557810945	-1.16821332170182	3.90704156977667	6.09706316660229	1.64278230209262	1.6478423786136	0.390652003930066	3.09531755828545	-0.00775615158167575	-1.86695209318788	1.0104526067537	2.86854357475245	-0.192225107872751	4.4854443693595	5.74990228332298	7.81201728517931	7.10249247065309	-3.49389968347827	3.25187958782624	4.93544746921805	0.568576410585679	1.33998045687385	9.17511100510209	3.44715416261724	-0.310931183708625	2.91835279328969	5.67967015181921	1.95182053916933	3.79924935800569	5.78116343938765	4.29021959340595	7.49101573564246	1.05095817080455	5.92933727268479	-2.62805057707363	-0.866090172681755	-1.59190198850135	-0.264261754631157	3.92308692334017	1.12217860889326	0.344484994897901	6.25569844574188	2.04896907942037	1.41893998345261	3.59612172340468	9.60350685508588	6.72397733469253	5.34986606134129	1.4281007361469	0.00354862044159354	4.43179415536073	-1.19322434369802	6.18997838494826	0.969602587626461	2.63899815421634	1.27897039390815	3.43972477211338	-1.13224289775863	7.1001251395997	4.29044449906865	4.28661795687089	-0.339871804359015	4.41815266800142	6.074061965644	2.58701062489615	2.9186330243803	6.25390049147574	7.19039833227006	6.18694396528939	0.9641128887982	1.56902352628366	4.73682584337087	1.25497751606221	4.17630551760165	4.90007087604616	-1.0673404224844	1.17325191273144	1.62416939507419	5.80477975360095	3.21232286391775	2.19125058718898	5.18807066733504	-0.809292183481856	5.1509200349726	3.84182546575073	3.22632655713783	7.28484862806832	3.00232275344206	0.32255626646767	7.44085730718345	6.23403563389264	-3.06401947089665	2.90132228884052	7.94438435230686	2.62955191701306	-1.22428783349673	7.85692076714944	7.63001640607457	2.11077976866165	5.76132895568602	4.97410363363458	-1.73945614452327	3.04092243431804	6.50611613548653	-0.259938460178914	1.59893442694074	4.05988615561551	6.27386661244979	4.04412839468542	4.76019986347926	4.38140048861836	3.53908727030153	5.5408960905576	4.51538178133548	4.08251630253824	0.332655533014623	6.29043282242811	5.17048766359303	4.85546195536229	4.6501284336041	1.19494044198789	3.95197185898958	7.21044424637686	0.924957320682367	-0.590289244840379	5.37927969346998	4.97675231981206	3.95223227910079	3.39670074966429	2.95654030949821	5.00140937593125	3.38670936665433	-0.493867667884002	-0.223908269352455	5.0532574367674	1.43300764514882	1.36496503480202	-0.228508474890017	5.92954874918173	1.73579297945063	5.10466024312123	-2.60000148967032	-1.60962997464073	0.278242360325587	5.09167416374273	5.39793553646849	-0.0217653235715503	2.41728006668666	6.17451750137656	2.74415268669898	2.10284586630334	5.44601233769319	1.48810934755193	2.13446369737012	-3.09644742019171	4.0912141549261	0.585260499235952	3.81687814163429	0.451198785478102	-1.1819861277656	1.5906627162776	2.88257120980935	4.07649789545767	4.15289002881573	5.11907200414755	-2.59922320471124	-2.45520729993098	4.20302892824868	-2.37867718026689	4.36839285083863	7.02453621491231	0.942129053186544	1.67018510267762	-0.193370038430675	2.42362423511041	3.82294911423918	-1.94536344583824	-2.57942375436455	4.66315445423828	-2.42987241203107	2.33116098447026	6.08816709317455	5.78187576432603	-1.03670713820096	-0.661095513387162	4.20064875157804	-1.90336813132155	8.59213471150991	0.34798137494538	7.15671883522582	-3.84942295647153	4.56536937685045	1.3812585628646	3.54095755606513	5.55045224597473	6.18232543430534	2.62761146818951	5.00070414074943	-2.26611579448321	4.74617519009035	-3.43714904809845	8.18141702553214	7.29889122755145	2.65848157473283	0.0391296280872702	5.31969115838987	4.27661365879801	0.795330138892236
k__Bacteria|p__Firmicutes|c__Clostridia|o__Multi-affiliation|f__Multi-affiliation|g__Multi-affiliation	7.04954862388526	6.85491790547963	5.67504176254694	6.38920432949046	6.68218946526463	5.12381859461514	6.86351188199073	5.51341637152093	6.30400896059689	0.700969335708685	5.99605008998682	8.11357217926823	4.15109465690126	6.8857684797314	6.26210367395004	7.0421620981375	6.79670223997447	6.88348576123865	3.27383495479611	6.59530502415351	5.85879585875764	6.6217679080501	3.12262379525464	5.13189570542714	7.23498936772639	1.4786190000181	5.47368584892566	8.31849893265738	8.29683901147859	6.30432338186704	1.35338946658073	5.69921936384947	6.00592112722087	5.82763622008705	6.88547367404066	2.33420919153703	7.07257391260721	9.23907810880367	6.42593945491781	6.88114182461975	6.46084195165593	6.99798091963196	6.9154889993535	7.24453665129048	0.538678203760094	5.67332546490469	5.04213381836127	8.89765886387156	5.79900064275904	2.33682087345342	5.01161133991163	5.89333641979916	5.45335489545419	4.73889994266992	8.58555942915433	4.5690179204243	5.32048073933854	5.78615328106262	3.82221004490016	5.40130149476079	7.47828518102148	5.60818666800083	4.92023874451896	5.99847390644703	3.6925545670607	7.47526624373349	6.27479289374292	6.28629774952123	6.32974914038802	8.68409550316154	5.79499507647769	4.8703849324737	5.67995961294201	4.30442387306453	6.77122247037276	6.09764144196331	5.21180808202229	4.38723528091365	5.78690722097766	6.98602909826995	7.66049118394979	5.10700310321638	3.27308299099475	6.96526538419735	5.82385548904932	6.81089379719721	6.23224863438438	6.12600447282584	5.68117218499317	5.21298630619117	6.194112342862	6.21119708443202	6.82297106443162	0.213341525119249	5.85813127384712	2.21931863518804	5.76707660546024	9.40933314197964	8.55396117992837	7.01284722881738	9.48421386204266	3.04397467576809	-1.52936111775865	6.72263610272879	1.2057406762963	6.55805532877166	6.20554964246602	7.32803313039432	7.80544311275467	6.27178184517284	5.39026723196033	7.48939894618121	7.4191042340226	4.78820962072095	7.0947312501441	7.75932468408791	7.74937181677566	8.65296174382243	6.28611306423463	6.50079808496133	8.24500610970225	7.70653295501177	6.72215641663922	6.03320072679849	6.75392853954118	4.36047021880298	5.46806684521734	6.73925567199794	5.9166717238665	2.07000575053026	9.49993439184982	4.84408526989431	5.43842886212838	6.40631983587961	3.98806518791764	6.72935221178781	6.07008129303596	5.92573938244433	5.7632969811142	4.85922189078739	4.39058817311437	6.76636349885415	4.21393249086397	5.29577328113851	7.13134385446122	4.35081729899921	7.02663375641149	6.92294439417384	6.16311106572609	7.65973230422635	6.14549036321706	5.76797943705535	6.53477786184304	6.05050219507769	6.03152373357956	6.20727032972286	5.60637566196136	4.70331183826531	4.45368103578978	6.37010148106383	4.9410799076841	6.79419468537627	5.51309932070373	4.22614632344717	7.71977101096573	5.17988519686693	2.93432336169051	4.75063848477796	7.41090425853588	3.95800565406268	6.34540757601723	5.66621658355184	6.75596450360115	5.24933061898672	4.95056789007983	6.1142457991942	6.4332718625803	5.82858618288837	6.5843939341523	6.43014203733042	2.69622485304937	5.55998378537902	8.42885551607852	3.57135885712111	5.4955205322232	1.62394170323443	5.10707755714335	3.17885561321138	3.04734726476968	6.34754924889093	6.11489503899525	5.50174978590455	6.82156166435525	3.04375193885553	4.7517258069071	6.06194877114179	5.07492737931972	1.61819465095107	6.85852095640764	6.20428920621805	6.4689312830334	1.7621962812034	7.51006160452578	6.5430472256222	7.66846543437467	4.4682640218621	7.63801936532872	5.56281444515992	5.94076080678749	4.52484735709036	8.33827341214168	6.1864193356294	1.32171553606695	2.68011578715857	6.33807160590543	5.39263143690385	1.62370517704949	2.18693091448017	5.11077931504571	5.9195320696596	4.33374460735397	7.47111331033247	7.16980200514173	8.78877904124418	2.33966636261889	6.46786364728411	7.12766725495787	4.08304747072149	5.64257918786359	6.68428766549118	6.24460847386976	6.38372386115746	5.9024623185047	3.47744709421773	5.81472066280829	6.12158517401931	1.61683637794262	5.51436851571648	6.7985024964455	4.97441860580003	6.50921005839014	8.77198018568486	5.63417274551561	6.10163254268633	6.31230034713048	6.318201165936	7.33209987815744	5.38200269000075	5.13471474691571	9.81897107751339	5.62075611596625	6.15258713453519	6.90724825163685	6.17170649897145	5.96960318080048	5.62762240855801	4.88070381852782	5.45182014059535	6.64605071644823	6.00170366661395	7.38126327517292	6.18286318846196	5.20556874686539	6.84584605909813	6.42195365142729	6.0397850836469	5.06710229698992	4.37969424293965	1.66592023935308	6.25645603847025	5.99006142277107	8.07865568191489	6.49233261651675	4.37630398470287	4.5996090732272	5.75328614860558	5.5369119078896	4.61983688899391	6.08175196542482	5.91331614408343	8.93531035804816	2.79426107613324	7.1662008111547	2.374369095337	2.02389013066656	2.44540821391155	5.8205144179541	6.06049710022296	6.85172728758639	4.37636420145359	5.10748505589355	6.85306004907709	6.17154193524817	7.33975322633605	7.46832719459323	6.29329434282393	5.87275124031598	6.83652692521674	8.13648798744317	8.10912490297158	7.42877720807861	5.4908495116005	6.12670194599596	6.43891230812837	3.94931738741825	5.01858880241859	8.17594532811441	1.08595590320736	6.23358606890049	7.28039190041525	7.70751057803063	6.3429229314732	7.56005620703305	4.40368039681247	8.07768453315508	6.98061372318801	4.60797064024764	4.91260954863823	5.95100040451515	2.02551228843332	2.34444205630776	3.74806508864038	2.93365726301693	7.42864669457796	2.46976426500237	6.38473981149202	6.72328062036153	6.91278101705929	6.03868368000004	6.50069042646732	6.06647054085807	6.93648942939953	7.07450506869227	4.52756996955105	9.22052189319764	9.54016048186289	5.40044022274767	6.54561985540939	6.58714326409728	6.13292185663074	7.73503348990858	6.16548571355488	7.08965537209653	7.98195145050884	6.83613982636958	6.48438054957045	4.57200801138204	6.71403826916325	6.41275580013143	9.71434522604122	5.99911894097911	7.65119017461163	4.7935539797617	5.96405652834632	5.33927688883577	8.64067838981112
